Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Melt Temperature,Peak Height,Begin Temperature,End Temperature
C02,SYBR,,Unkn-05,,25.18477602,21004.79628,83.5,392.9984152,76.5,89
C03,SYBR,,Unkn-05,,25.17470564,21152.41786,83.5,376.8961286,75.5,89.5
C04,SYBR,,Unkn-06,,25.31182486,19228.52956,82.5,420.412383,67.5,88
C05,SYBR,,Unkn-06,,23.84544233,53313.31924,82.5,407.1573989,74.5,87.5
C06,SYBR,,Unkn-06,,20.86919372,422423.7212,82.5,415.0075417,76,88
C07,SYBR,,Unkn-07,,21.30519161,311935.2186,82.5,413.3840183,75,88.5
C08,SYBR,,Unkn-07,,19.2914243,1265551.968,82.5,451.025487,74,90.5
C09,SYBR,,Unkn-07,,18.12978886,2838750.708,82.5,432.7925398,76,90.5
C10,SYBR,,Unkn-08,,23.23699005,81396.511,83.5,391.929221,75,88.5
C11,SYBR,,Unkn-08,,22.62510567,124569.7086,83.5,403.6735098,75.5,88
C12,SYBR,,Unkn-08,,22.24527935,162229.9022,83.5,358.0515929,75,90.5
D01,SYBR,,Unkn-09,,31.46256799,266.8363346,82.5,327.3767801,78,89.5
D02,SYBR,,Unkn-09,,30.43376806,545.7227965,83,341.6409806,77.5,88.5
D03,SYBR,,Unkn-09,,29.62806989,955.687905,83,369.6155898,77.5,88.5
D04,SYBR,,Unkn-10,,30.02800768,723.6413716,82.5,376.8822039,67.5,87.5
D05,SYBR,,Unkn-10,,29.20584838,1281.855624,82.5,417.6427414,75.5,88.5
D06,SYBR,,Unkn-10,,28.42267256,2209.941148,82.5,405.113375,76,88
D07,SYBR,,Unkn-11,,31.50210481,259.5994161,82.5,375.600808,77.5,88
D08,SYBR,,Unkn-11,,30.84142235,411.0065962,82.5,383.8128089,78,88.5
D09,SYBR,,Unkn-11,,29.89960662,791.2326463,82.5,369.6210545,77.5,87.5
D10,SYBR,,Unkn-12,,19.21113493,1338226.667,82.5,418.985428,74.5,87.5
D11,SYBR,,Unkn-12,,18.3166667,2492784.758,82.5,429.8178638,67.5,87.5
D12,SYBR,,Unkn-12,,17.77333575,3637360.415,83,406.7459318,76.5,88
E01,SYBR,,Unkn-13,,27.08073458,5619.329845,82.5,383.3854033,74.5,90.5
E02,SYBR,,Unkn-13,,23.83088968,53855.62121,82.5,413.6964463,74.5,88.5
E03,SYBR,,Unkn-13,,23.78182795,55724.87372,82.5,418.1770408,75,88.5
E04,SYBR,,Unkn-14,,24.06725014,45692.33932,83.5,394.4210892,67.5,90.5
E05,SYBR,,Unkn-14,,21.43059939,285882.557,83.5,431.4333301,67.5,89
E06,SYBR,,Unkn-14,,20.32645202,616129.3287,83.5,419.8923025,75,90
E07,SYBR,,Unkn-15,,20.6356536,496917.3052,82.5,421.5151566,76.5,89
E08,SYBR,,Unkn-15,,16.90123475,6670922.386,83,454.3286858,76,90
E09,SYBR,,Unkn-15,,17.30603321,5034138.091,83,417.9949687,75.5,90
E10,SYBR,,Unkn-16,,21.75420393,228270.5013,82.5,405.9361879,77,89
E11,SYBR,,Unkn-16,,19.90806141,824209.9729,83,421.6640549,77.5,88.5
E12,SYBR,,Unkn-16,,19.59798887,1022559.71,83,419.9769249,77.5,88.5
F01,SYBR,,Unkn-17,,24.05795954,45988.51844,83,343.2288668,77.5,92.5
F02,SYBR,,Unkn-17,,21.91137674,204634.6102,83.5,374.5278209,77.5,89
F03,SYBR,,Unkn-17,,21.20115531,335340.7729,83.5,367.1564792,77.5,90.5
F04,SYBR,,Unkn-18,,30.25686283,617.166805,83,345.9550544,78,88
F05,SYBR,,Unkn-18,,28.66555406,1866.480769,83,369.9727425,77.5,89.5
F06,SYBR,,Unkn-18,,28.3021104,2403.222289,83,358.9006517,77,88
F07,SYBR,,Unkn-19,,18.17015018,2760177.285,82.5,415.6633306,76,87.5
F08,SYBR,,Unkn-19,,17.05502173,5994290.742,82.5,435.302374,75.5,88.5
F09,SYBR,,Unkn-19,,17.07226125,5922853.26,82.5,415.3702808,76,90
F10,SYBR,,Unkn-20,,29.25931439,1235.067922,82.5,371.8121011,75,87.5
F11,SYBR,,Unkn-20,,27.18159977,5238.661558,82.5,390.2305576,77.5,90.5
F12,SYBR,,Unkn-20,,27.14891237,5359.112527,82.5,372.1188932,77.5,88
G01,SYBR,,Unkn-21,,22.07420432,182726.0568,83.5,373.3904087,75.5,88
G02,SYBR,,Unkn-21,,20.98217345,390503.718,83.5,394.5920701,77,90
G03,SYBR,,Unkn-21,,20.6191427,502656.0197,83.5,388.0182783,76.5,90
G04,SYBR,,Unkn-22,,21.69118216,238497.6903,82.5,388.9270885,77,87.5
G05,SYBR,,Unkn-22,,20.15700324,693186.7933,82.5,411.3655184,77,88.5
G06,SYBR,,Unkn-22,,18.79817388,1783428.818,82.5,412.6184132,77,90
G07,SYBR,,Unkn-23,,21.0077157,383628.3369,82.5,403.0222928,75,88.5
G08,SYBR,,Unkn-23,,21.02872419,378064.1631,82.5,436.6944153,75.5,87.5
G09,SYBR,,Unkn-23,,17.01706589,6154624.454,82.5,424.7668322,75.5,87.5
G10,SYBR,,Unkn-24,,31.70689253,225.1396243,82.5,348.4701541,77.5,87.5
G11,SYBR,,Unkn-24,,30.42965306,547.2867635,82.5,366.3419998,74.5,88
G12,SYBR,,Unkn-24,,30.73526424,442.4982842,82.5,374.5680557,67.5,88.5
H01,SYBR,,Unkn-25,,21.17577886,341311.3873,83,382.6575625,76,89
H02,SYBR,,Unkn-25,,17.23139252,5302354.478,83,367.8759051,75.5,88
H03,SYBR,,Unkn-25,,18.69924188,1910451.806,83,409.0421362,76,87.5
H04,SYBR,,Unkn-26,,20.7568237,456759.1654,82.5,394.8062349,75,88.5
H05,SYBR,,Unkn-26,,21.34605401,303195.5285,82.5,358.7430952,67.5,87.5
H06,SYBR,,Unkn-26,,20.33590573,612091.8412,82.5,413.2205166,67.5,88
H07,SYBR,,Unkn-27,,19.43232961,1147420.315,82.5,399.8968716,76.5,90
H08,SYBR,,Unkn-27,,18.65441662,1970945.443,82.5,410.3954704,76,88
H09,SYBR,,Unkn-27,,17.78784139,3600851.517,83,389.4416391,75.5,87.5
H10,SYBR,,Unkn-28,,19.3589347,1207507.684,83,377.8939675,75.5,89
H11,SYBR,,Unkn-28,,17.94189479,3235017.713,83,419.3804951,76.5,91.5
H12,SYBR,,Unkn-28,,18.09402853,2910233.944,83,382.8501748,76,87.5
