id,species,caste,ID_number,date_of_collection,investigator,collection_site,Region,Latitude,Longitude,Forage_Plant,Temperature ,Wind,r.H.,H.I.,Time_of_Day,date_of_dissection,date_of_DNA_extraction,Concentration,Purity,QPCR_Concentration,QPCR_Purity,DNA_Storage,QPCR_Order,Year,CBombiConc,site_collapsed,site_collapsed_10k,Positive,clade,days_Since_May1,faithpd,PC1,PC2,Gammaproteobacteria,Alphaproteobacteria,Firmicutes,Bifidobacterium,Bombiscardovia,Apibacter,Lactobacillus,Snodgrassella,Schmidhempelia,Gilliamella,core,Proteobacteria,site_trip,Month,site_year,date_no_year,batch_conc
JL190619_005,tern,Q,JL190619-005,6/19/19,FJ,"Stratton, ME",Franklin,45.1511,-70.4467,lupine,83.0,1.0,,,11:50,6/26/19,9/16/20,62.0,2.02,62.0,2.02,2019_1,52.0,2019,20613.95614637729,Stratton_ME,Stratton_ME,1.0,short,49,5.005569017221863,-0.0450993927922077,-0.0473849613796222,0.6873156342182891,0.1040314650934119,0.0057030481809242,0.0,0.0051130776794493,0.0064896755162241,0.0057030481809242,0.2340216322517207,0.2601769911504424,0.1667649950835791,0.6782694198623401,0.7913470993117011,Stratton_ME6/19/19,June,Stratton_ME2019,6/19/23,7972523.871557942
JL190619_006,bor,W,JL190619-006,6/19/19,JL,Stratton,Franklin,45.1511,-70.4467,lupine,83.0,1.0,,,11:50,6/20/19,9/14/20,88.8,2.0,88.8,2.0,2019_1,46.0,2019,0.0,Stratton_ME,Stratton_ME,0.0,long,49,1.6177920339933245,-0.0662819115758133,-0.0012555679577471,0.998173531145445,0.0014528729524869,0.0001826468854554,0.0,0.0,0.0,0.000124531967356,0.6316925554789915,0.0024325244290209,0.3634340935318096,0.997683705407178,0.999626404097932,Stratton_ME6/19/19,June,Stratton_ME2019,6/19/23,162.8192268242555
JL190619_007,tern,W,JL190619-007,6/19/19,JL,Stratton,Franklin,45.1511,-70.4467,lupine,83.0,1.0,,,11:50,6/20/19,9/14/20,30.3,1.98,30.3,1.98,2019_1,40.0,2019,0.0,Stratton_ME,Stratton_ME,0.0,short,49,1.5017966858602994,-0.1162638089571068,0.0029175502037853,0.9979624997873172,0.0010974427032821,8.081942388511731e-05,0.0,0.0001020876933285,5.955115444166539e-05,6.380480833035578e-05,0.0040579858098106,0.9912204583737432,0.0023054804076701,0.9978093682473244,0.9990599424905996,Stratton_ME6/19/19,June,Stratton_ME2019,6/19/23,71.05570413286827
JL190619_008,terri,W,JL190619-008,6/19/19,JL,Kingfield,Franklin,44.947,-70.1485,lupine,80.0,2.0,,,13:06,6/20/19,9/14/20,30.4,1.86,30.4,1.86,2019_1,45.0,2019,0.0,Kingfield_ME,Kingfield_ME,0.0,short,49,1.965536999483637,-0.0858682414926377,0.0023851407212495,0.8039118436279933,0.0009792326376966,0.0660664097770656,0.0022255287220378,0.0,0.118398128012412,0.0660664097770656,0.3388017753360548,0.0021365075731563,0.4043467755268144,0.9319751249475412,0.8048910762656899,Kingfield_ME6/19/19,June,Kingfield_ME2019,6/19/23,162.8192268242555
JL190619_009,bim,W,JL190619-009,6/19/19,JL,Kingfield,Franklin,44.947,-70.1485,lupine,80.0,2.0,,,13:06,6/20/19,9/13/20,30.3,1.94,30.3,1.94,2019_1,32.0,2019,0.0,Kingfield_ME,Kingfield_ME,0.0,short,49,6.297337096965907,-0.0517212630212952,-0.0418576960974019,0.847853197933369,0.0937110279707821,0.032424728309282,0.0026723677177979,0.0074826296098343,0.0044539461963299,0.0096205237840726,0.3440228042045252,0.2364154641011936,0.2387315161232852,0.843399251737039,0.9415642259041512,Kingfield_ME6/19/19,June,Kingfield_ME2019,6/19/23,71.29506045421161
JL190619_010,tern,W,JL190619-010,6/19/19,JL,Kingfield,Franklin,44.947,-70.1485,lupine,80.0,2.0,,,13:06,6/20/19,9/13/20,29.7,2.01,29.7,2.01,2019_1,28.0,2019,0.0,Kingfield_ME,Kingfield_ME,0.0,short,49,1.1594636067706825,-0.1166742277859512,0.0031771282295229,0.9945635883042212,0.0001975638335558,0.0001771261956018,6.131291386216857e-05,0.0001158132817396,0.0043532168842139,0.0001566885576477,0.0047892198272338,0.987028912445159,0.0025002043763795,0.999005368286236,0.9947611521377768,Kingfield_ME6/19/19,June,Kingfield_ME2019,6/19/23,106.75141953332856
JL190627_001,bim,W,JL190627-001,6/27/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,80.4,0.0,,,14:02,7/12/19,9/21/20,31.5,1.92,31.5,1.92,2019_2,105.0,2019,24.435767186859003,Colby_College,Colby_College,1.0,short,57,1.6264112512770348,-0.0877223104988942,-0.0009507453458808,0.9810095670411124,0.0006464216967851,0.0078719797741833,0.0024564024477834,0.0080156290401356,0.0,0.0,0.4259775332548051,0.0010630045680466,0.5523745223661907,0.9898870916769614,0.9816559887378976,Colby_College6/27/19,June,Colby_College2019,6/27/23,683323.9523807266
JL190627_002,imp,W,JL190627-002,6/27/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,80.4,0.0,,,14:02,7/12/19,9/21/20,36.3,1.84,36.3,1.84,2019_2,101.0,2019,360.07959102975764,Colby_College,Colby_College,1.0,short,57,1.6491805459256574,-0.1127086652774652,0.003561532540443,0.8989124083463707,5.654722635854711e-05,0.0103481424236141,0.006927035228922,0.0095376321791416,0.0740957156051495,0.0090852543682732,0.11286826381166,0.7794940908148456,0.0062201948994401,0.9982281869074324,0.8989689555727292,Colby_College6/27/19,June,Colby_College2019,6/27/23,2837242.4677812355
JL190628_001,tern,W,JL190628-001,6/28/19,JL,Great Wass Island,Great Wass Island,44.4808,-67.5948,,70.5,0.7,,,11:30,7/2/19,9/16/20,31.3,2.07,31.3,2.07,2019_1,61.0,2019,0.0,Great_Wass_Island,Great_Wass_Island,0.0,short,58,1.2270855723324927,-0.1057848651877977,-0.0006413358199102,0.9927817519732344,0.0001848463003012,6.469620510545482e-05,0.0008965045564613,7.393852012051978e-05,5.545389009038984e-05,6.469620510545482e-05,0.2319266529880404,0.3030924786040407,0.4576701972310024,0.9937799219948612,0.9929665982735356,Great_Wass_Island6/28/19,June,Great_Wass_Island2019,6/28/23,274.4126648804338
JL190628_003,bor,Q,JL190628-003,6/28/19,JL,"Jonesport, ME",,44.5288,-67.6152,,68.0,3.0,,,13:10,7/2/19,9/19/20,91.8,2.09,91.8,2.09,2019_1,67.0,2019,0.0,Jonesport_ME,Jonesport_ME,0.0,long,58,1.8674270200205867,-0.0853868480147105,-0.0004294654905083,0.8837976376197905,4.457321149988857e-05,0.08666518089295,0.0125696456429685,8.914642299977714e-05,0.0,0.0866057499442834,0.407176287051482,0.0022732337864943,0.4740955352499814,0.9828095980982096,0.8838422108312903,Jonesport_ME6/28/19,June,Jonesport_ME2019,6/28/23,731.3812753721319
JL190628_004,bim,W,JL190628-004,6/28/19,JL,"Jonesport, ME",,44.5288,-67.6152,,68.0,3.0,,,13:10,7/2/19,9/19/20,44.0,1.93,44.0,1.93,2019_1,79.0,2019,3.86572778878532,Jonesport_ME,Jonesport_ME,0.0,short,58,1.0149265316855065,-0.1156721153108855,0.0033867076820372,0.999244508697477,0.0001399057967635,8.394347805810754e-05,0.0,5.596231870540503e-05,0.0,1.865410623513501e-05,0.0035629342909107,0.990533041085669,0.0023317632793918,0.9965023550809122,0.9993844144942404,Jonesport_ME6/28/19,June,Jonesport_ME2019,6/28/23,596565.1273094602
JL190628_005,bim,W,JL190628-005,6/28/19,JL,"Cherryfield, ME",,44.6004,-67.9435,,86.0,1.2,,,14:34,7/2/19,9/19/20,49.2,2.03,49.2,2.03,2019_1,72.0,2019,0.58077937252811,"Cherryfield, ME","Cherryfield, ME",0.0,short,58,1.84896490505904,-0.1117575007819793,0.0007077247514775,0.9633104466262608,0.0078388835461722,0.0271509404423769,0.0,0.0001230067318229,0.0,0.0050320935745756,0.0050209111444099,0.9549459888622996,0.0027732426810994,0.9678952429942076,0.9711493301724332,"Cherryfield, ME6/28/19",June,"Cherryfield, ME2019",6/28/23,267653.8256761936
JL190628_006,terri,W,JL190628-006,6/28/19,JL,"Cherryfield, ME",,44.6004,-67.9435,,86.0,1.2,,,14:34,7/1/19,9/16/20,36.8,2.04,36.8,2.04,2019_1,56.0,2019,0.0,"Cherryfield, ME","Cherryfield, ME",0.0,short,58,1.2165166130759195,-0.0605889684922805,-0.0008016938840527,0.9970873974674708,0.0004731524753243,0.0021408210358936,0.0,5.429618569295507e-05,0.0,0.0021330644379375,0.6740599972851907,0.0021408210358936,0.3193042331633345,0.9976924121080494,0.9975605499427952,"Cherryfield, ME6/28/19",June,"Cherryfield, ME2019",6/28/23,129.089462300752
JL190703_003,bim,W,JL190703-003,7/3/19,JL,Vinalhaven,,44.0607,-68.797,wild rose,70.0,0.6,,,10:48,7/9/19,9/28/20,25.4,1.83,25.4,1.83,2019_3,167.0,2019,3.2560971920632364,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.0169022067654812,-0.0634192901475659,0.03958096044651,0.4033447334567475,0.0,0.0001255059458441,0.0,0.0339807348373129,0.5624235198142512,0.0001255059458441,0.0030121427002604,0.0008471651344482,0.3994854256220388,0.9998744940541558,0.4033447334567475,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,502186.8028241999
JL190703_004,vag,W,JL190703-004,7/3/19,JL,Vinalhaven,,44.0746,-68.8195,,73.0,2.0,,,11:51,7/9/19,9/27/20,29.2,1.81,29.2,1.81,2019_2,152.0,2019,0.7756878538828721,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.2085280524686524,-0.0984640492537892,0.0015663373351564,0.9973309287646528,0.0,3.606853020739405e-05,0.0,0.0025247971145175,0.0,0.0,0.2471055004508566,0.0005410279531109,0.7377276825969342,0.9878990081154194,0.9973309287646528,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,2299499.598333366
JL190703_005,tern,W,JL190703-005,7/3/19,JL,Vinalhaven,,44.0746,-68.8195,clover,73.0,2.0,,,11:51,7/9/19,9/19/20,33.0,1.92,33.0,1.92,2019_1,66.0,2019,0.0,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.4175919392289358,-0.1173994267692088,0.0039147216911003,0.9447557449852464,0.0012369228935054,0.0001490268546392,0.0,5.96107418556824e-05,0.0528300199695985,0.0001043187982474,0.0060355876128878,0.9346219188697804,0.0034723257130934,0.9971237817054632,0.9459926678787518,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,731.3812753721319
JL190703_006,tern,W,JL190703-006,7/3/19,JL,Vinalhaven,,44.0746,-68.8195,clover,73.0,2.0,,,11:51,7/9/19,9/26/20,28.9,1.8,28.9,1.8,2019_2,142.0,2019,7.746108745479738,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.4989604888335648,-0.1194968640487081,0.0039445831959267,0.9512446422683812,0.0002472799208704,0.0,0.0,0.0,0.0452110121991427,0.0,0.0028849324101549,0.8321381470491263,0.1158918562479393,0.9961259479063632,0.9514919221892516,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,5802778.143349973
JL190703_007,bim,W,JL190703-007,7/3/19,JL,Vinalhaven,,44.0741,-68.8398,rose,98.4,1.8,,,12:23,7/9/19,9/27/20,57.6,1.91,57.6,1.91,2019_2,147.0,2019,2769.784142908616,Vinalhaven_ME,Vinalhaven_ME,1.0,short,63,1.159336392834776,-0.059732405351551,-0.0004253790733394,0.995100707675558,0.0,0.0003062057702776,0.0,0.0045930865541643,0.0,0.0,0.6863602340773,0.0005613772455089,0.3078558791507893,0.9993705770277628,0.995100707675558,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,582654.3705147789
JL190703_008,bim,W,JL190703-008,7/3/19,JL,Vinalhaven,,44.0741,-68.8398,rose,98.4,1.8,,,12:23,7/9/19,9/28/20,54.8,1.97,54.8,1.97,2019_3,163.0,2019,3.0842833770405336,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.165264050653858,-0.0852518269134074,-0.0010818898568832,0.9930207753663514,0.0001623075496197,0.0002782415136338,0.0,0.0062604340567612,9.274717121127804e-05,0.0,0.4771841958820256,0.1470506399554813,0.3683685772583936,0.9989565943238732,0.9931830829159712,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,8840150.464080019
JL190703_009,terri,W,JL190703-009,7/3/19,JL,Vinalhaven,,44.0437,-68.8401,rose,72.0,1.5,,,13:37,7/9/19,9/26/20,66.0,2.02,66.0,2.02,2019_2,141.0,2019,7.018274007549866,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.8442852822704583,-0.0823146702547105,-0.0010902877677025,0.995699044852818,0.000148950827608,0.000260663948314,0.0037051518367498,0.0,0.0,0.000223426241412,0.4921521532704016,0.0007819918449421,0.5015174365562569,0.9983801597497628,0.995847995680426,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,5802778.143349973
JL190703_010,terri,W,JL190703-010,7/3/19,JL,Vinalhaven,,44.0437,-68.8401,apple,72.0,1.5,,,13:37,7/9/19,9/27/20,65.6,1.93,65.6,1.93,2019_2,151.0,2019,0.3630609460646767,Vinalhaven_ME,Vinalhaven_ME,0.0,short,63,1.1558186837477646,-0.0666388484837219,-0.0004146754213655,0.9907049547808612,0.00015459534668,0.0007150034783953,0.0081935533740434,0.0,0.00019324418335,0.0007150034783953,0.6310968539846951,0.0006183813867202,0.3580234984926954,0.9988405348998994,0.9908595501275412,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,2299499.598333366
JL190703_011,tern,W,JL190703-011,7/3/19,JL,Vinalhaven,,44.0437,-68.8401,rose,72.0,1.5,,,13:37,7/9/19,9/28/20,31.0,1.85,31.0,1.85,2019_3,168.0,2019,12789.781664100148,Vinalhaven_ME,Vinalhaven_ME,1.0,short,63,1.099385126732666,-0.110663592276781,0.00354997533682,0.998746971848634,0.0,0.0,0.0,0.0,0.0,0.0,0.0014200985715479,0.9162977194887644,0.0593099991646479,0.9770278172249602,0.998746971848634,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,502186.8028241999
JL190703_013,bim,W,JL190703-013,7/3/19,JL,Vinalhaven,,44.0437,-68.8401,apple,72.0,1.5,,,13:37,7/9/19,9/27/20,27.8,1.9,27.8,1.9,2019_2,150.0,2019,19677.27061806305,Vinalhaven_ME,Vinalhaven_ME,1.0,short,63,1.7916611674269256,-0.0232984200960185,0.0003805769110775,0.9625022894916496,8.325424180361989e-05,0.0021979119836155,0.0,0.0350333849509632,0.0001831593319679,0.0,0.9219907754300082,0.0320528830943936,0.0071099122500291,0.9963701150573624,0.9625855437334532,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,2299499.598333366
JL190703_014,bim,W,JL190703-014,7/3/19,JL,Vinalhaven,,44.0437,-68.8401,rose,72.0,1.5,,,13:37,7/9/19,9/26/20,49.3,3.08,49.3,3.08,2019_2,139.0,2019,2944.128082504223,Vinalhaven_ME,Vinalhaven_ME,1.0,short,63,0.7073550081842428,-0.0576655755468074,-0.0002948263370934,0.991630701038143,0.0,0.0,0.0,0.0082818150005832,8.748396127376648e-05,0.0,0.7019567246004899,0.0009623235740114,0.2887116528636416,1.0,0.991630701038143,Vinalhaven_ME7/3/19,July,Vinalhaven_ME2019,7/3/23,1133099.967664155
JL190710_001,vag,W,JL190710-001,7/10/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,87.0,0.6,,,14:00,7/12/19,9/25/20,35.9,2.09,35.9,2.09,2019_2,126.0,2019,51.35129213152436,Colby_College,Colby_College,1.0,short,70,3.992552166171599,-0.0277506560098422,0.0555370001761412,0.9817720907774022,0.016779333655239,0.0,0.0,0.0,0.0,0.0,0.0084500241429261,0.6805890873973925,0.0047078705939159,0.6937469821342347,0.9985514244326412,Colby_College7/10/19,July,Colby_College2019,7/10/23,5190018.981736808
JL190710_002,imp,W,JL190710-002,7/10/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,87.0,0.6,,,14:00,7/12/19,9/26/20,35.6,2.06,35.6,2.06,2019_2,131.0,2019,21.10931437218227,Colby_College,Colby_College,0.0,short,70,1.9884814635488293,-0.0898501807534523,0.0064774862787865,0.8791870844149534,0.001943445729278,0.0806946430306648,0.0326637700070796,0.0050946041617502,0.0001249357968821,0.0388827963407693,0.2018684842511487,0.4596249149742493,0.1780890375779113,0.9163485431097907,0.8811305301442314,Colby_College7/10/19,July,Colby_College2019,7/10/23,1305630.1821238797
JL190711_001,tern,W,JL190711-001,7/11/19,FJ,"Jackman, ME",Somerset,45.6271,-70.2395,clover,90.0,2.0,38.0,81.3,12:27,7/15/19,9/20/20,27.6,2.29,27.6,2.29,2019_2,90.0,2019,0.0,Jackman_ME,Jackman_ME,0.0,short,71,2.1616003886561708,-0.1135283457004496,0.0009639247555448,0.9630046583850932,0.0060947204968944,0.0013975155279503,0.0002717391304347,0.0007375776397515,0.027833850931677,0.0002717391304347,0.0264363354037267,0.8725155279503105,0.0625,0.9905667701863352,0.9690993788819876,Jackman_ME7/11/19,July,Jackman_ME2019,7/11/23,558.9295122630771
JL190711_002,tern,W,JL190711-002,7/11/19,FJ,"Jackman, ME",Somerset,45.6271,-70.2395,clover,90.0,2.0,38.0,81.3,12:27,7/16/19,9/20/20,37.1,1.8,37.1,1.8,2019_2,91.0,2019,0.0,Jackman_ME,Jackman_ME,0.0,short,71,1.829802791266533,-0.0974880476622695,-0.0006827290468388,0.9853771084713,0.0008106507030835,0.0002650204221619,0.000124715492782,0.0132198422349016,0.0002026626757708,0.0002650204221619,0.3459919558507155,0.3148130826551928,0.3223271910953138,0.9969444704268388,0.9861877591743836,Jackman_ME7/11/19,July,Jackman_ME2019,7/11/23,558.9295122630771
JL190711_004,terri,W,JL190711-004,7/11/19,FJ,"West Forks, ME",Somerset,45.4381,-70.0551,yellow flower (see picture),82.5,1.6,38.8,91.2,13:30,7/16/19,9/20/20,60.5,2.0,60.5,2.0,2019_2,92.0,2019,0.0,S_Jackman_ME,S_Jackman_ME,0.0,short,71,1.1903333303346928,-0.0924552916964476,-0.0013182493990853,0.9696326994240684,0.0009406586385297,0.028432738470276,0.0,3.549655239734841e-05,9.761551909270811e-05,0.028432738470276,0.3573615412603051,0.0020144293485495,0.6102301064009158,0.9981719275515366,0.9705733580625984,S_Jackman_ME7/11/19,July,S_Jackman_ME2019,7/11/23,558.9295122630771
JL190711_005,terri,W,JL190711-005,7/11/19,FJ,"West Forks, ME",Somerset,45.4381,-70.0551,yellow flower (see picture),82.5,1.6,38.8,91.2,13:30,7/16/19,9/21/20,49.7,1.9,49.7,1.9,2019_2,97.0,2019,10.25060446281897,S_Jackman_ME,S_Jackman_ME,1.0,short,71,1.050825629065975,-0.0761247589906176,-0.0013958368262722,0.9983500841133588,0.0002480265711944,0.0003774317387741,0.0,0.0,0.0,0.0003774317387741,0.5517297157399819,0.0027067247552085,0.4438489410343786,0.9986628132683432,0.9985981106845532,S_Jackman_ME7/11/19,July,S_Jackman_ME2019,7/11/23,6551463.730313417
JL190711_006,terri,W,JL190711-006,7/11/19,FJ,"Caratunk, ME",Somerset,44.2238,-69.9881,rose,90.0,2.0,40.2,92.1,,7/16/19,9/20/20,56.8,2.05,56.8,2.05,2019_2,93.0,2019,20.05436511325661,"Caratunk, ME","Caratunk, ME",1.0,short,71,1.1338886607383838,-0.090604483440264,-0.0010620826666886,0.9977676140694762,0.0002227436072584,0.0,0.0019997426073871,0.0,0.0,0.0,0.4080316394919466,0.0005692336629938,0.5885480086721511,0.9991486244344788,0.9979903576767348,"Caratunk, ME7/11/19",July,"Caratunk, ME2019",7/11/23,433241.2905286669
JL190716_001,tern,W,JL190716-001,7/16/19,JL,,,44.9547,-67.6598,rose,97.5,0.0,34.8,98.4,11:00,7/25/19,10/5/20,31.9,1.98,31.9,1.98,2019_3,222.0,2019,0.0,Wesley_ME,Wesley_ME,0.0,short,76,1.2878515459798887,-0.0861464267088706,-0.0010604046245949,0.9977428212407502,0.0,0.0001163494205798,0.0,0.001954670265742,0.0001861590729278,0.0,0.4315400009307953,0.0012100339740308,0.5580118211011309,0.992902685344627,0.9977428212407502,Wesley_ME7/16/19,July,Wesley_ME2019,7/16/23,276.1051045064575
JL190716_002,tern,W,JL190716-002,7/16/19,JL,,,44.9547,-67.6598,,97.5,0.0,34.8,98.4,11:00,7/25/19,10/5/20,39.4,2.05,39.4,2.05,2019_3,227.0,2019,0.0,Wesley_ME,Wesley_ME,0.0,short,76,1.3583375281201406,-0.1196312489382356,0.005000385376567,0.9299610894941636,0.0,0.0,0.0,0.0,0.0679636835278858,0.0,0.0088197146562905,0.6542153047989624,0.2614785992217899,0.9924773022049288,0.9299610894941636,Wesley_ME7/16/19,July,Wesley_ME2019,7/16/23,649.0154966608818
JL190716_003,vag,W,JL190716-003,7/16/19,JL,,,44.9547,-67.6598,,97.5,0.0,34.8,98.4,11:00,7/23/19,10/4/20,34.7,1.92,34.7,1.92,2019_3,215.0,2019,0.0,Wesley_ME,Wesley_ME,0.0,short,76,1.4436886980720578,-0.0148061740065758,0.0083825224966696,0.9605842911877396,0.0,0.0116379310344827,0.0159961685823754,0.0116379310344827,0.0,0.0,0.6792624521072796,0.0008141762452107,0.1597701149425287,0.8674808429118774,0.9605842911877396,Wesley_ME7/16/19,July,Wesley_ME2019,7/16/23,893.9803153008036
JL190716_005,bim,W,JL190716-005,7/16/19,JL,,,44.9547,-67.6598,,97.5,0.0,34.8,98.4,11:00,7/25/19,9/28/20,57.6,1.86,57.6,1.86,2019_2,157.0,2019,102.70022877743952,Wesley_ME,Wesley_ME,1.0,short,76,1.51411036936,-0.0500195627159721,-0.0007540467610289,0.9422504393988308,0.0,0.0537321998636966,0.0,0.0037304063990817,0.0,0.0515800423257649,0.7110011119480613,0.0012195559381613,0.2247211162523763,0.9922522328634455,0.9422504393988308,Wesley_ME7/16/19,July,Wesley_ME2019,7/16/23,5379405.113573658
JL190716_007,tern,W,JL190716-007,7/16/19,JL,,,44.8799,-67.8635,clover,103.2,0.5,23.2,103.3,11:30,7/25/19,9/30/20,40.1,1.9,40.1,1.9,2019_3,183.0,2019,0.0,Pickerel_Lake,Pickerel_Lake,0.0,short,76,1.1404116988909618,-0.1074610130228047,0.0103095105263851,0.7826164491047863,0.0,0.0,0.0,0.0095584563806262,0.2078250945145873,0.0,0.0648049076253655,0.0576122880852176,0.6600684784934732,0.99986922509927,0.7826164491047863,Pickerel_Lake7/16/19,July,Pickerel_Lake2019,7/16/23,97.66364736832855
JL190716_009,tern,W,JL190716-009,7/16/19,JL,,,44.8257,-68.4478,,100.7,0.7,28.0,102.6,12:43,7/26/19,10/5/20,41.9,1.81,41.9,1.81,2019_3,224.0,2019,0.0,Amherst_ME,Amherst_ME,0.0,short,76,1.0169022067654812,-0.0909814564704781,-0.0008871055731974,0.9948387096774194,0.0,0.0001222410865874,0.0,0.004685908319185,0.0003531409168081,0.0,0.4210933786078098,0.1508726655348047,0.4228319185059422,0.99983701188455,0.9948387096774194,Amherst_ME7/16/19,July,Amherst_ME2019,7/16/23,276.1051045064575
JL190716_010,bim,M,JL190716-010,7/16/19,JL,,,44.8257,-68.4478,,100.7,0.7,28.0,102.6,12:43,7/25/19,9/30/20,53.1,2.05,53.1,2.05,2019_3,170.0,2019,0.0,Amherst_ME,Amherst_ME,0.0,short,76,1.1387670574435695,-0.0530059077828309,-0.0002077406524181,0.9859441552295316,0.0,0.006010411736867,0.002721249408424,0.0053241836251774,0.0,0.0,0.7306436346426881,0.0005205868433506,0.2544723142451491,0.9936819687647892,0.9859441552295316,Amherst_ME7/16/19,July,Amherst_ME2019,7/16/23,709.576653636303
JL190716_011,imp,W,JL190716-011,7/16/19,JL,,,44.7953,-68.7631,rose,94.3,1.0,30.8,95.9,13:30,7/25/19,10/5/20,44.7,1.97,44.7,1.97,2019_3,220.0,2019,4.7306575105465765,Bangor_ME,Bangor_ME,0.0,short,76,1.575070965336741,-0.0955122511072875,-0.0012954159755409,0.9882114386815896,0.0001590362403832,0.0070969922271037,0.0015704828737848,0.002842772796851,0.0,0.0043536170804922,0.3749279367035763,0.6086714510068982,0.003956026479534,0.9963222869411368,0.9883704749219728,Bangor_ME7/16/19,July,Bangor_ME2019,7/16/23,23388.934504773824
JL190716_012,imp,W,JL190716-012,7/16/19,JL,,,44.7953,-68.7631,rose,94.3,1.0,30.8,95.9,13:30,7/26/19,10/2/20,41.7,1.92,41.7,1.92,2019_3,199.0,2019,22.490195460220257,Bangor_ME,Bangor_ME,1.0,short,76,1.3224379870649328,-0.1146134978757123,0.0045362614839208,0.9122103187054552,0.0,0.0018938544981845,0.0030368909408758,0.0055134699000403,0.0772558160383701,0.0018938544981845,0.0674615625980546,0.1669169393518311,0.6769129051055628,0.9989914384329194,0.9122103187054552,Bangor_ME7/16/19,July,Bangor_ME2019,7/16/23,6957174.354669608
JL190717_004,imp,W,JL190716-004,7/16/19,JL,,,44.9547,-67.6598,rose,97.5,0.0,34.8,98.4,11:00,7/26/19,9/30/20,43.6,1.83,43.6,1.83,2019_3,173.0,2019,0.0,Wesley_ME,Wesley_ME,0.0,short,76,1.4212296348997513,-0.0978690359790191,-0.0010218824262155,0.9499856938483549,0.0,0.0388841201716738,0.0067811158798283,0.0039771101573676,0.0,0.0308154506437768,0.3221459227467811,0.6258941344778255,0.0008583690987124,0.990472103004292,0.9499856938483549,Wesley_ME7/16/19,July,Wesley_ME2019,7/16/23,20.3119743359906
JL190724_001,terri,W,JL190724-001,7/24/19,JL,Bar Harbor,,44.2969,-68.2406,,85.5,0.6,58.1,90.3,12:13,7/30/19,8/8/19,131.5,1.98,131.5,1.98,2019_4,320.0,2019,4520.786493908176,MDI_Northeast_Harbor,MDI_Northeast_Harbor,1.0,short,84,2.9269329500586405,-0.0605342518170711,-0.0007360990694232,0.9995937436522444,0.0002031281738777,0.0,0.0,0.0,0.0,0.0,0.6870810481413772,0.1632134877107454,0.1475726183221613,0.997867154174284,0.9997968718261222,MDI_Northeast_Harbor7/24/19,July,MDI_Northeast_Harbor2019,7/24/23,1351276.3188958413
JL190724_002,tern,W,JL190724-002,7/24/19,JL,Bar Harbor,,44.2969,-68.2406,,85.5,0.6,58.1,90.3,12:13,7/30/19,8/8/19,37.8,1.93,37.8,1.93,2020_5,328.0,2019,39.682548050370265,MDI_Northeast_Harbor,MDI_Northeast_Harbor,1.0,short,84,1.1625288259674136,-0.0863569738740976,-0.000346841035362,0.9679560302810328,0.0,0.0,0.0,0.0095405993985274,0.0225033703204396,0.0,0.4581561754640672,0.155138442393446,0.3525873690760137,0.997925956652494,0.9679560302810328,MDI_Northeast_Harbor7/24/19,July,MDI_Northeast_Harbor2019,7/24/23,1861394.9360398063
JL190724_003,bim,W,JL190724-003,7/24/19,JL,Bar Harbor,,44.2969,-68.2406,,85.5,0.6,58.1,90.3,12:13,7/30/19,8/8/19,106.4,1.96,106.4,1.96,2019_4,319.0,2019,1793.8090481991476,MDI_Northeast_Harbor,MDI_Northeast_Harbor,1.0,short,84,0.8998485915380177,-0.0415941160218377,-0.0003154387139954,0.9734337140879196,0.0,0.0187781239183108,0.0,0.0077881619937694,0.0,0.0035479404638283,0.797680858428522,0.0013845621322256,0.174368293527172,0.9847698165455174,0.9734337140879196,MDI_Northeast_Harbor7/24/19,July,MDI_Northeast_Harbor2019,7/24/23,1351276.3188958413
