	species	caste	ID_number	date_of_collection	investigator	collection_site	Region	Latitude	Longitude	Forage_Plant	Temperature 	Wind	r.H.	H.I.	Time_of_Day	date_of_dissection	date_of_DNA_extraction	Concentration	Purity	QPCR_Concentration	QPCR_Purity	DNA_Storage	QPCR_Order	Year	CBombiConc	site_collapsed	site_collapsed_10k	Positive	days_Since_May1	faithpd	PC1	PC2	site_trip	Gammaproteobacteria	Alphaproteobacteria	Betaproteobacteria	Bifidobacterium	Bombiscardovia	Lactobacillus	Apibacter	Snodgrassella	Gilliamella	Schmidhempelia	core	Pseudomonadota	date_no_year	Month	site_year	trip_int
4	tern	W	TWM180814-017	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/25/18	24.4	2.06	42.6	1.66	2018_1	45.0	2018	91581.81623182364	Allen_Island	Allen_Island	1.0	105	2.956442239021389	-0.0782978820257002	-0.04732402237813088	Allen Island; Garden8/14/18	0.997486958839432	0.0009709477211285839	0.0003998020028176522	0.0	0.0	0.0	0.0	0.0003998020028176522	0.07476297452690096	0.597285154018962	0.6724479305486806	0.9988577085633782	8/14/23	August	Allen_Island2018	43
40	bim	M	TWM180731-008	7/31/18	TM	Eustis Parking Lot; Colby College	Kennebec	44.563	-69.661		83.0	2.0			13:26	8/6/18	10/18/18	27.5	1.93	27.5	1.93	2018_2	91.0	2018	32.66600468108585	Colby_College	Colby_College	0.0	91	7.065055522135218	-0.021117099964774906	0.12454280126372948	Eustis Parking Lot; Colby College7/31/18	0.2858771229909951	0.007785250199475664	0.6761313119799385	0.003510771685854326	0.011364413541547932	0.0	0.0	0.6761313119799385	0.28364299555454237	0.00020517496865382422	0.974854667730537	0.9697936851704092	7/31/23	July	Colby_College2018	46
41	vag	M	MY180814-007	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	10/18/18	27.7	2.03	27.7	2.03	2018_1	81.0	2018	235840.7502868795	Allen_Island	Allen_Island	1.0	105	7.127732796259851	0.1457538335083176	0.048821204306731945	Allen Island; Garden8/14/18	0.7507898589812746	0.20960160283578638	0.0030438468058873393	0.0	0.0	0.00011558911921091162	0.0	0.002273252677814595	0.0013485397241273021	0.0021576635586036835	0.005895045079756493	0.9634353086229483	8/14/23	August	Allen_Island2018	43
42	per	M	TWM180724-009	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/25/18	10/9/18	29.2	1.72	29.2	1.72	2018_1	65.0	2018	13.407969463919306	Allen_Island	Allen_Island	0.0	84	15.34355266888768	-0.07526359549512682	-0.07265281495243489	Allen Island7/24/18	0.8607330351934669	0.0018471709119191133	0.05016527318685592	0.026200661092747424	0.0006805366517596734	0.03485319852226327	0.00014582928251993	0.04651954112385767	0.04647093136301769	0.0009235854559595567	0.15579428349212524	0.9127454792922419	7/24/23	July	Allen_Island2018	40
43	bor	Q	JLS180814-001	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/25/18	53.5	1.83	53.5	1.83	2018_1	53.0	2018	19.11841038399633	Allen_Island	Allen_Island	1.0	105	5.689525999974563	0.0428650485330724	0.00644705874641087	Allen Island; Garden8/14/18	0.4267426004652282	0.16416138605919628	0.30570305606801956	0.033672896446619076	0.0	0.05292371861714927	0.0	0.30570305606801956	0.16305446378439079	0.0002406352771316275	0.5555947701933103	0.8966070425924442	8/14/23	August	Allen_Island2018	43
44	vag	M	TWM180711-015	7/11/18	TM	Aurora	Hancock	44.8574	-68.3201		77.0	0.0			14:59	7/25/18	9/18/18	34.2	2.05	34.2	2.05	2018_1	43.0	2018	57.49529644207847	Aurora_ME	Aurora_ME	1.0	71	1.529783078677178	-0.02143872333242408	0.13772474137637253	Aurora7/11/18	0.25969185289912117	0.0	0.733391706697942	0.0013575823787413846	0.005301801005735585	0.0	0.0	0.733391706697942	0.2032919364426522	0.001727101842777501	0.9450701283678486	0.9930835595970631	7/11/23	July	Aurora_ME2018	79
45	bor	M	TWM180724-023	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/30/18	9/18/18	26.0	1.9	26.0	1.9	2018_1	28.0	2018	62.25152950917504	Allen_Island	Allen_Island	1.0	84	4.354570518124399	-0.0031474185118229607	0.15278624280047476	Allen Island7/24/18	0.17864803640518814	0.00032075055630174606	0.800282661427741	0.0	0.0	0.00046107892468376	0.003067177194635447	0.800282661427741	0.17593168013150773	0.00028065673676402783	0.9800232544153319	0.9792514483892308	7/24/23	July	Allen_Island2018	40
46	bim	W	TWM180621-002	6/21/18	TM	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.661	catmint; clover	76.0	1.5			14:00	6/25/18	9/10/18	61.9	2.11	61.9	2.11	2018_1	1.0	2018	0.7809677599988428	Colby_College	Colby_College	0.0	51	3.33368091894198	-0.030840842656292996	0.12200950044008985	Eustis Parking Lot; Colby College 6/21/18	0.30820599769079543	0.0	0.6892247521765813	0.0	0.0018307207422740464	0.0	0.0	0.6892247521765813	0.30739465554365125	0.00021843827038497144	0.9986685667328916	0.9974307498673767	6/21/23	June	Colby_College2018	75
47	vag	W	TWM180802-001	8/2/18	TM	Swans Island; Roadside	Swans Island	44.1722	-68.4233	Thistle	70.0				11:56	8/6/18	9/11/18	24.0	1.81	42.3	1.6	2018_1	17.0	2018	533.8617792652136	Swans_Island_ME	Swans_Island_ME	1.0	93	5.737778355678111	-0.11052964331355068	-0.08666577961349427	Swans Island; Roadside8/2/18	0.9806790209465422	0.00033672379359992566	0.005561748177047048	0.0	0.0037155728948957316	0.0	0.00016255631415168826	0.005561748177047048	0.0022525660675305373	0.004899911755143746	0.016592355208768752	0.9865774929171892	8/2/23	August	Swans_Island_ME2018	52
48	bor	M	MY180814-011	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	10/18/18	32.6	1.97	32.6	1.97	2018_2	88.0	2018	13500.036486627856	Allen_Island	Allen_Island	1.0	105	7.442280648240871	0.028075566254827728	0.03714340764649716	Allen Island; Garden8/14/18	0.39604273217353525	0.16713729981635433	0.4199956556940029	0.0004344305997116961	0.0	0.0004541774451531368	0.009044055212179854	0.4199956556940029	0.2490077210165676	0.00015797476353152584	0.6790940147311468	0.9831756876838925	8/14/23	August	Allen_Island2018	43
49	imp	W	TWM180719-001	7/19/18	TM	Agamont Park	MDI	44.3905	-68.2049		73.0	0.0			12:24	7/25/18	10/9/18	35.7	1.79	35.7	1.79	2018_1	75.0	2018	10.489489133817807	MDI_Bar_Harbor	MDI_Bar_Harbor	0.0	79	4.971333687611278	-0.10666517240726371	-0.07627192040552885	Agamont Park7/19/18	0.6652033030208007	6.532873419044632e-05	0.16367461064074423	0.004886589317445385	0.001920664785199122	0.010374202989442877	0.1533396048918156	0.16367461064074423	0.5629507682659141	0.10090676283056339	0.9980532037211248	0.8289432423957352	7/19/23	July	MDI_Bar_Harbor2018	71
5	tern	W	TWM180719-006	7/19/18	TM	Manset Union Church	MDI	44.2662	-68.3096		75.0	0.0			15:05	7/25/18	9/18/18	33.7	1.94	33.7	1.94	2018_1	32.0	2018	0.0	MDI_Southwest_Harbor	MDI_Southwest_Harbor	0.0	79	5.794937350837991	-0.12320725246359157	-0.09463771031675507	Manset Union Church7/19/18	0.9942306864335022	0.0009041461559436846	0.0033152025717935103	0.0	0.0	0.000330085104550869	0.0	0.0032003903615149473	0.17584925156790424	0.8174055310782302	0.9967852581122003	0.9984500351612394	7/19/23	July	MDI_Southwest_Harbor2018	41
51	per	M	TWM180814-004	8/14/18	TM	Allen Island; Trail	Allen Island	43.8755	-69.3113	Thistle					10:00	8/16/18	9/25/18	35.4	1.84	35.4	1.84	2018_1	50.0	2018	38256.57459939048	Allen_Island	Allen_Island	1.0	105	6.448962097683312	0.22071858924922913	-0.031067322003784235	Allen Island; Trail8/14/18	0.007109207708779443	0.014355460385438973	0.0012334047109207708	0.00015417558886509635	0.0	0.00011991434689507495	0.00010278372591006424	0.0012334047109207708	0.0011477516059957174	0.00015417558886509635	0.00291220556745182	0.022698072805139188	8/14/23	August	Allen_Island2018	49
52	terri	W	MY180703-002	7/3/18	TM	Seboomook Lake 	Somerset	45.7868	-70.3613		80.0	1.0			12:30	7/6/18	9/18/18	46.6	2.01	46.6	2.01	2018_1	40.0	2018	5.0300017232756895	Seboomook_Lake_ME	Seboomook_Lake_ME	0.0	63	2.098803012950262	-0.09396274677600921	-0.03827126087314304	Seboomook Lake 7/3/18	0.8270036724994599	0.0	0.16701951465399295	0.005184705119896306	0.0	0.0	7.200979333189313e-05	0.16701951465399295	0.8256210844674876	0.0004608626773241161	0.998358176712033	0.9940231871534528	7/3/23	July	Seboomook_Lake_ME2018	80
53	bim	W	MY180711-004	7/11/18	TM	Little Pembroke Brook	Washington	44.911	-67.8002		75.0	0.0			13:52	7/25/18	9/18/18	57.2	2.05	57.2	2.05	2018_1	29.0	2018	0.0	Little Pembroke Brook	Pickerel_Lake	0.0	71	6.002471952479414	-0.0822450710841394	-0.12733606039398962	Little Pembroke Brook7/11/18	0.7758401097286176	9.797198001371608e-05	0.007347898501028706	0.0	0.0	0.0	0.00019594396002743216	0.007347898501028706	0.08729303419222102	0.6856079161359852	0.7804447927892623	0.78328598020966	7/11/23	July	Little Pembroke Brook2018	39
54	vag	W	MY180802-001	8/2/18	TM	Swans Island; Roadside	Swans Island	44.1722	-68.4233	Thistle	70.0				11:56	8/3/18	9/11/18	23.0	1.9	39.9	1.65	2018_1	4.0	2018	11465.521023063053	Swans_Island_ME	Swans_Island_ME	1.0	93	20.596053262056	-0.10184643153922578	-0.10220212927274502	Swans Island; Roadside8/2/18	0.8384679433805162	0.022980849292256453	0.022481265611990008	0.0	0.0	0.0	0.0	0.022481265611990008	0.011990008326394672	0.030308076602830976	0.06477935054121566	0.8839300582847627	8/2/23	August	Swans_Island_ME2018	52
55	vag	W	DRA180814-007	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/11/18	50.1	1.84	50.1	1.84	2018_1	79.0	2018	39403.57032198749	Allen_Island	Allen_Island	1.0	105	7.623163976217255	-0.10425737025021029	-0.055366885011295115	Allen Island; Garden8/14/18	0.8165923388168581	0.017159396320033077	0.15780147080539886	0.0006497533890546088	0.0	0.00011813697982811069	0.0	0.15780147080539886	0.08136684485661123	0.35150181635606487	0.5914380223869576	0.99155320594229	8/14/23	August	Allen_Island2018	43
56	bim	Q	TWM180607-003	6/7/18	FJ	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.661							6/11/18	10/19/18	143.8	2.16	143.8	2.16	2018_2	93.0	2018	12.205135769671184	Colby_College	Colby_College	1.0	37	17.65894970216267	0.2686811659093007	-0.015356726155802018	Eustis Parking Lot; Colby College 6/7/18	0.042882625758116306	0.6191937210132001	0.2142704245451302	0.0	0.009347128077060292	0.0	0.0	0.011487691758829825	0.005422761327149483	0.0	0.026257581163039598	0.8763467713164467	6/7/23	June	Colby_College2018	64
57	ruf	W	TWM180724-018	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/30/18	10/9/18	24.7	1.78	42.9	1.68	2018_1	74.0	2018	29559.96882051546	Allen_Island	Allen_Island	1.0	84	14.23703129636077	-0.051245663497750706	-0.12531865430477127	Allen Island7/24/18	0.7886904761904762	0.09646358543417367	0.025035014005602242	0.0	0.003326330532212885	0.0	0.0	0.010679271708683474	0.140406162464986	0.014355742296918767	0.1687675070028011	0.9101890756302521	7/24/23	July	Allen_Island2018	40
58	bor	W	DRA180720-010	7/20/18	TM	Monhegan Island	Monhegan Island	43.764	-69.314							7/31/18	10/9/18	41.8	1.92	41.8	1.92	2018_1	63.0	2018	24.639613097544487	Monhegan_Island	Monhegan_Island	1.0	80	3.867121278452594	-0.06922794615674711	0.021581449454081043	Monhegan Island7/20/18	0.5519912578921806	0.0	0.3901408450704225	0.0	0.0	0.0	0.05138416707139388	0.3901408450704225	0.5511413307430791	0.00026711996114618745	0.9929334628460418	0.9421321029626031	7/20/23	July	Monhegan_Island2018	47
59	imp	M	DRA180814-003	8/14/18	TM	Allen Island; Trail	Allen Island	43.8755	-69.3113	Thistle					10:00	8/16/18	9/25/18	44.2	1.8	44.2	1.8	2018_1	51.0	2018	19.694466793228106	Allen_Island	Allen_Island	0.0	105	4.490418037002529	-0.10037197092595888	-0.09538161790324255	Allen Island; Trail8/14/18	0.6577846196907144	0.005388006437618081	0.1287663564481142	0.06850465327828703	0.019564761038415788	0.0009796375341123785	0.0972500174935274	0.1287663564481142	0.07852494577006508	0.5775383108249947	0.9711286823875166	0.7919389825764467	8/14/23	August	Allen_Island2018	49
60	bim	W	TWM180711-001	7/11/18	TM	Baileyville Big Stop	Washington	45.1235	-67.3506		70.0	1.5			12:37	7/25/18	9/18/18	56.2	1.93	56.2	1.93	2018_1	39.0	2018	6.678147134014919	Baring_ME	Baring_ME	0.0	71	4.522271790911208	-0.01287187968007258	0.15106108800016518	Baileyville Big Stop7/11/18	0.20701422156390328	4.687397463180493e-05	0.7809672913405019	0.0	0.009646663979225454	0.0	0.0	0.7809672913405019	0.20632986153427893	0.00045936495139168833	0.9974031818053979	0.9880283868790369	7/11/23	July	Baring_ME2018	48
61	ruf	W	TWM180724-022	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/30/18	9/18/18	44.0	2.1	44.0	2.1	2018_1	23.0	2018	15217.390115467204	Allen_Island	Allen_Island	1.0	84	1.425364181917918	-0.1570584564050333	-0.09151093314221956	Allen Island7/24/18	0.9971369861524355	0.0	0.0004385122475383517	0.0	2.1744408968843885e-05	0.0	0.0	0.0004385122475383517	0.0002464366349802307	0.00025006070314170467	0.000956753994629131	0.9975754983999738	7/24/23	July	Allen_Island2018	40
62	tern	W	TWM180626-007	6/26/18	TM	East Hancock	Hancock	44.63	-68.1405		73.0				15:40	6/28/18	9/10/18	28.4	2.16	28.4	2.16	2018_1	3.0	2018	2.384567328726359	East Hancock	East Hancock	0.0	56	5.386425107101573	-0.12136638306711901	-0.09788969256713179	East Hancock6/26/18	0.9796707101847508	0.0	0.008489153988785381	0.0	8.935951567142506e-05	0.0	0.0	0.008489153988785381	0.000759555883207113	0.9783079775707616	0.9876460469584255	0.9881598641735362	6/26/23	June	East Hancock2018	63
63	tern	W	TWM180802-007	8/2/18	TM	Swans Island; Roadside	Swans Island	44.1722	-68.4233	Thistle	70.0				11:56	8/3/18	9/11/18	19.3	1.82	30.1	1.53	2018_1	14.0	2018	58.79995257509786	Swans_Island_ME	Swans_Island_ME	1.0	93	3.371384982335566	-0.09154230768951868	-0.008613129358999737	Swans Island; Roadside8/2/18	0.7032479130973645	0.0002041337075784639	0.29119673386067874	0.0	0.004709656253417417	0.0	2.9161958225494843e-05	0.29116028141289685	0.2557576641271461	0.44710385302373057	0.9987606167754165	0.9946487806656217	8/2/23	August	Swans_Island_ME2018	52
64	terri	W	TWM180703-001	7/3/18	TM	Jackman	Somerset	45.6111	-70.2116		80.0	5.0			13:30	7/6/18	10/19/18	48.3	1.9	48.3	1.9	2018_2	92.0	2018	5.469253211782588	Jackman_ME	Jackman_ME	0.0	63	6.992851406839447	-0.026515241607745786	0.14785272322585394	Jackman7/3/18	0.2527652437806972	0.0	0.7309427784211157	0.0093239627840115	0.0	0.0015772870662460567	0.0006788324082577966	0.7309427784211157	0.2520464800543066	0.0002395879087968694	0.9948089286427345	0.9837080222018129	7/3/23	July	Jackman_ME2018	53
65	imp	W	TWM180711-014	7/11/18	TM	Aurora	Hancock	44.8574	-68.3201		77.0	0.0			14:59	7/25/18	10/9/18	27.3	1.8	27.3	1.8	2018_1	72.0	2018	775.056203145193	Aurora_ME	Aurora_ME	1.0	71	5.045454093881746	-0.1147668342161276	-0.17560386566892414	Aurora7/11/18	0.5867194286265804	0.0	0.05274587395039089	0.0	0.0	0.015635556413473604	0.3316282212141685	0.052649358170060806	0.00048257890165041985	0.5852234340314642	0.9856191487308175	0.6394653025769713	7/11/23	July	Aurora_ME2018	79
66	bor	M	TWM180724-014	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/25/18	10/9/18	30.2	1.89	30.2	1.89	2018_1	60.0	2018	52.34683263774404	Allen_Island	Allen_Island	1.0	84	5.52896537627834	-0.06274457160162993	0.046853602911779875	Allen Island7/24/18	0.46380805255173757	6.958651691648227e-05	0.44787274017786316	0.005205071465352873	0.0	0.009783864278457406	0.07095041264804532	0.44777531905418005	0.4630704354724229	8.350382029977871e-05	0.9968686067387583	0.9117503792465171	7/24/23	July	Allen_Island2018	40
67	vag	W	MY180814-010	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/25/18	21.8	1.92	42.9	1.66	2018_1	49.0	2018	2996.9929504668244	Allen_Island	Allen_Island	1.0	105	8.720939553171892	-0.03820746505092521	-0.1368833449614502	Allen Island; Garden8/14/18	0.8565542409794573	0.13932544587674378	0.000765201012419801	7.848215511997959e-05	0.0	0.00011772323267996939	0.0	0.000765201012419801	0.000765201012419801	0.0018835717228795103	0.003610179135519061	0.9966448878686209	8/14/23	August	Allen_Island2018	43
68	ruf	W	TWM180724-001	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/25/18	9/18/18	20.9	1.89	31.3	1.56	2018_1	37.0	2018	11976.692290083109	Allen_Island	Allen_Island	1.0	84	6.15347665327862	-0.1311077096800884	-0.08908576041835264	Allen Island7/24/18	0.9850897688145598	0.0003074274471224791	0.002274963108706345	0.0004918839153959665	0.0	0.00018445646827348745	0.0	0.002274963108706345	0.000983767830791933	0.0017830791933103787	0.005718150516478111	0.9876721593703887	7/24/23	July	Allen_Island2018	40
69	bor	M	TWM180724-004	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/25/18	9/18/18	14.8	2.05	26.8	1.6	2018_1	22.0	2018	13.325734035157485	Allen_Island	Allen_Island	0.0	84	3.617590370996811	-0.010208130240914878	0.1504066699767564	Allen Island7/24/18	0.20307211413997103	0.0	0.7945691465390774	0.0005081836748391551	0.0	0.0014957859108473243	0.0	0.7945691465390774	0.20214204213130316	0.0001821790532442254	0.9988973373093113	0.9976412606790485	7/24/23	July	Allen_Island2018	40
7	vag	M	MY180814-013	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/11/18	29.8	1.92	29.8	1.92	2018_1	5.0	2018	4847.670704083541	Allen_Island	Allen_Island	1.0	105	6.774164969130853	-0.08492239905600557	-0.07182843757193741	Allen Island; Garden8/14/18	0.9549227557411274	0.031649269311064716	0.0005010438413361169	0.0014363256784968685	0.0	0.0	0.0	0.00043423799582463464	0.00038413361169102296	0.0008517745302713988	0.003106471816283925	0.9870730688935282	8/14/23	August	Allen_Island2018	43
70	tern	W	TWM180802-010	8/2/18	TM	Swans Island; Quarry	Swans Island	44.1399	-68.4339	rosa rugosa	72.0	1.5			13:56	8/6/18	9/11/18	18.2	1.91	31.7	1.5	2018_1	10.0	2018	50213.84737427052	Swans_Island_ME	Swans_Island_ME	1.0	93	2.506757292009976	-0.12519335219603725	-0.09354699321339782	Swans Island; Quarry8/2/18	0.9926893284680879	0.0	0.00044811471736764613	0.0	0.005876704436335702	0.0	0.0	0.00044811471736764613	0.09082645157160232	0.9016836310095384	0.9988349017348441	0.9931374431854555	8/2/23	August	Swans_Island_ME2018	57
71	bor	W	TWM180814-003	8/14/18	TM	Allen Island; Trail	Allen Island	43.8755	-69.3113	Thistle					10:00	8/16/18	10/18/18	45.7	1.93	45.7	1.93	2018_2	82.0	2018	77874.58464703862	Allen_Island	Allen_Island	1.0	105	4.684427344699047	-0.009038349979644885	-0.13324856566588192	Allen Island; Trail8/14/18	0.6889507892293407	0.08793841914517626	0.0013777817713481295	0.032617485847785066	0.00023961422110402251	0.040404948033665795	0.0	0.0013777817713481295	0.13571150447779076	0.0008386497738640788	0.21118998412555784	0.7782669901458652	8/14/23	August	Allen_Island2018	49
72	tern	W	MY180719-005	7/19/18	TM	Manset Union Church	MDI	44.2662	-68.3096		75.0	0.0			15:05	7/25/18	10/19/18	27.1	2.17	27.1	2.17	2018_2	95.0	2018	11464.177508961666	MDI_Southwest_Harbor	MDI_Southwest_Harbor	1.0	79	6.789556355556956	-0.04385453508234885	0.08406650023151353	Manset Union Church7/19/18	0.4269855575828186	0.00043964740278296804	0.5158602800553955	0.0	0.05190037589852938	0.0	0.0	0.5157503682046999	0.42034688180079577	0.0	0.987997625904025	0.9432854850409971	7/19/23	July	MDI_Southwest_Harbor2018	41
73	bor	M	TWM180724-021	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/30/18	10/9/18	18.2	1.7	41.2	1.67	2018_1	73.0	2018	64.45836728233374	Allen_Island	Allen_Island	1.0	84	4.186210860455714	-0.09362396655537136	-0.06969806953387354	Allen Island7/24/18	0.8167092726005113	0.00020915640250987683	0.09460841273530095	0.026586102719033233	0.0	0.06023704392284453	0.0	0.09460841273530095	0.5810132465721589	0.17408784568905414	0.9365326516383918	0.9115268417383221	7/24/23	July	Allen_Island2018	40
74	imp	W	MY180719-003	7/19/18	TM	Brown Family Farm	MDI	44.3288	-68.2073		75.0	1.5			13:23	7/25/18	10/9/18	32.3	1.87	32.3	1.87	2018_1	61.0	2018	2.17629179628986	MDI_Acadia	MDI_Bar_Harbor	0.0	79	1.947681733841894	-0.08509233762033372	-0.02725074998863428	Brown Family Farm7/19/18	0.6022022615356557	0.00015958416925041037	0.2683521794637972	0.0	0.0	0.025943826372423855	0.10106237461243844	0.2683521794637972	0.5475788801750866	0.05462338136056903	0.997560641984315	0.8707140251687033	7/19/23	July	MDI_Acadia2018	54
75	vag	W	MY180814-009	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/25/18	15.0	1.86	37.3	1.63	2018_1	48.0	2018	5481.654940559293	Allen_Island	Allen_Island	1.0	105	4.563208505695373	-0.15130542526391333	-0.09251336802485016	Allen Island; Garden8/14/18	0.9940040189278537	0.002236338886368056	0.0008750891294483698	0.0	0.0	0.0	0.0	0.0008102677124521942	0.0005833927529655798	0.0011667855059311596	0.0025604459713489333	0.9971154469436702	8/14/23	August	Allen_Island2018	43
76	bim	M	TWM180724-026	7/24/18	TM	Allen Island	Allen Island	43.8755	-69.3113							7/30/18	9/18/18	60.1	1.95	60.1	1.95	2018_1	36.0	2018	13.693991967777531	Allen_Island	Allen_Island	0.0	84	8.985719570157531	0.04211281214620917	-0.17538973188861018	Allen Island7/24/18	0.6535947712418301	0.26514161220043575	0.00718954248366013	0.0	0.0	0.0	0.0	0.00718954248366013	0.004139433551198257	0.2019607843137255	0.21328976034858388	0.9259259259259259	7/24/23	July	Allen_Island2018	40
77	bim	W	MY180711-001	7/11/18	TM	Baileyville Big Stop	Washington	45.1235	-67.3506		70.0	1.5			12:37	7/25/18	9/18/18	30.5	1.82	30.5	1.82	2018_1	21.0	2018	373.9473673390869	Baring_ME	Baring_ME	1.0	71	3.729038806325208	-0.04890091525793676	0.0653288161612716	Baileyville Big Stop7/11/18	0.46443667831585955	0.0007155932767515394	0.49191213180229654	0.00013313363288400731	0.011349642203361624	0.03072058578798469	3.328340822100183e-05	0.49182892328174405	0.4581461141620902	0.005641537693459811	0.9978532201697453	0.9570644033949076	7/11/23	July	Baring_ME2018	48
78	tern	W	TWM180814-018	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/11/18	28.0	1.74	28.0	1.74	2018_1	18.0	2018	3.8693532921432734	Allen_Island	Allen_Island	0.0	105	6.066394237085385	-0.03441277911596603	-0.13719433818773086	Allen Island; Garden8/14/18	0.8530049763940283	0.1375526349368381	0.003189996172004594	0.00012759984688018373	0.0	0.00034026625834715664	0.0003827995406405512	0.003189996172004594	0.00306239632512441	0.0005954659521075241	0.007698524095104419	0.9937476075028709	8/14/23	August	Allen_Island2018	43
81	tern	W	TWM180703-002	7/3/18	TM	West Forks	Somerset	45.3164	-69.9796		90.0	0.0			15:00	7/6/18	10/9/18	32.3	1.8	32.3	1.8	2018_1	71.0	2018	1.2706179083947469	The_Forks_ME	The_Forks_ME	0.0	63	8.153295358163714	-0.0011103208631477676	-0.005470689339971964	West Forks7/3/18	0.9554073492873022	0.0006538511834706421	0.015038577219824769	0.0	0.0	0.0005230809467765136	0.0017000130770236693	0.011377010592389172	0.007715443964953577	0.0030077154439649536	0.024323264025107885	0.9710997776905976	7/3/23	July	The_Forks_ME2018	62
82	bor	M	DRA180814-005	8/14/18	TM	Allen Island; Garden	Allen Island	43.8755	-69.3113							8/16/18	9/25/18	20.2	1.95	35.2	1.61	2018_1	59.0	2018	2.166659514507446	Allen_Island	Allen_Island	0.0	105	5.463953456310998	-0.03741758013223201	0.020932635715972543	Allen Island; Garden8/14/18	0.7619235940836827	0.001107332120541011	0.13469904294866725	0.027920588467926916	0.0	0.0693071264731472	0.0	0.13469904294866725	0.2117179466898679	0.22027999683619395	0.6639247014158032	0.897729969152891	8/14/23	August	Allen_Island2018	43
83	ruf	M	MY180814-002	8/14/18	TM	Allen Island; Trail	Allen Island	43.8755	-69.3113	Thistle					10:00	8/16/18	9/25/18	19.9	1.82	39.6	1.67	2018_1	47.0	2018	6494.539247423417	Allen_Island	Allen_Island	1.0	105	5.476920086278112	-0.0031351836831009926	0.008200597484566148	Allen Island; Trail8/14/18	0.5071412313645157	0.09639239786047571	0.33097189029247753	0.0021338340730624786	0.0	0.008876749743939911	0.0	0.33097189029247753	0.08660521224536247	0.0005690224194833276	0.4291567087743257	0.934505519517469	8/14/23	August	Allen_Island2018	49
84	bim	W	TWM180629-007	6/29/18	TM	Round The Island Rd	Vinalhaven	44.074	-68.8397						12:40	7/2/18	9/18/18	71.9	2.05	71.9	2.05	2018_1	35.0	2018	21.864138204763897	Vinalhaven_ME	Vinalhaven_ME	1.0	59	4.658067509911458	-0.020001149659687554	0.14148446258001737	Round The Island Rd6/29/18	0.23437783667985912	5.446425329508732e-05	0.7475763407283686	0.0	0.007788388221197488	0.0	0.009531244326640282	0.7475763407283686	0.2339965869067935	0.00038124977306561126	0.9992738099560656	0.9820086416615228	6/29/23	June	Vinalhaven_ME2018	58
85	bim	W	TWM180719-002	7/19/18	TM	Schooner Head Rd	MDI	44.3459	-68.1789		73.0	1.5			12:49	7/25/18	9/18/18	45.9	2.05	45.9	2.05	2018_1	20.0	2018	4655.966114098789	MDI_Acadia	MDI_Bar_Harbor	1.0	79	2.956623449855946	-0.07925152745109557	0.028950403811342253	Schooner Head Rd7/19/18	0.5748098055790364	9.392317084624777e-05	0.41889734197426504	0.0	0.0	0.0	0.0	0.41889734197426504	0.0010096740865971636	0.5696205503897812	0.9895275664506434	0.9938010707241476	7/19/23	July	MDI_Acadia2018	51
86	per	M	TWM180814-001	8/14/18	TM	Allen Island; Trail	Allen Island	43.8755	-69.3113	Thistle					10:00	8/16/18	9/11/18	35.0	1.86	35.0	1.86	2018_1	8.0	2018	8.241690079437177	Allen_Island	Allen_Island	0.0	105	6.277197850718064	0.4221118305468059	-0.14103069579446337	Allen Island; Trail8/14/18	0.0634755747519204	0.7615975506410432	0.0006287416965091167	0.0001366829775019819	0.0	0.0	0.0	0.0006287416965091167	0.0008474344605122878	0.001011454033514666	0.0026243131680380527	0.8257018670894727	8/14/23	August	Allen_Island2018	49
