	xB0005	xB0008	xB0009	xB0010	xB0011	xB0013	xB0014	xB0015	xB0016	xB0017	xB0018	xB0019	xB0025	xB0028	xB0030	xB0031	xB0032	xB0033	xB0035	xB0037	xB0038	xB0040	xB0041	xB0042	xB0043	xB0045	xB0046	xB0047	xB0048	xB0049	xB0050	xB0054	xB0056	xB0057	xB0058	xB0060	xB0061	xB0062	xB0063	xB0064	xB0065	xB0066	xB0067	xB0068	xB0069	xB0071	xB0072	xB0073	xB0074	xB0075	xB0076	xB0077	xB0078	xB0079	xB0080	xB0081	xB0084	xB0085	xB0086	xB0087	xB0109	xB0115	xB0116	xB0118	xB0122	xB0128	xB0135	xB0144	xB0146	xB0154	xB0166	xB0167	x1	x110	x126	x148	x194	x196	x197	x200	x202	x208	x209	x212	x216	x219	x221	x225	x226	x227	x232	x235	x237	x240	x243	x248	x25	x251	x252	x259	x26	x264	x265	x267	x268	x272	x275	x284	x33	x41	x42	x57	x63	x65	x72	x81	x89	x9	x90	xFJ190628_005	xFJ190809_007	xFJ190809_008	xFJ190822_006
xB0084	0.001912837149575353	0.001493983902037144	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.0005761926877312362	0.001912837149575353	0.0003739438834600151	0.0006984986830502748	0.004642292391508818	0.004642292391508818	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.0008842212846502662	0.003219168167561293	0.004642292391508818	0.0003974548890255392	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.001912837149575353	0.0002953859511762857	0.004642292391508818	0.001912837149575353	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.001912837149575353	0.004642292391508818	0.001912837149575353	0.0004734191170427948	0.001284097554162145	0.001912837149575353	0.001336389337666333	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.001912837149575353	0.0005032068584114313	0.001581967924721539	0.001912837149575353	0.003219168167561293	0.003219168167561293	0.0002915637160185724	0.000525242299772799	0.0007518166676163673	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.0003612810978665948	0.0	0.001912837149575353	0.001912837149575353	0.0003527331864461303	0.004402842372655869	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.005707643926143646	0.001912837149575353	0.001912837149575353	0.02008748613297939	0.004642292391508818	0.004642292391508818	0.004492036532610655	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.007131457328796387	0.007139176595956087	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.004642292391508818	0.003219168167561293	0.006912653334438801	0.004642292391508818	0.003219168167561293	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.003219168167561293	0.003219168167561293	0.004642292391508818	0.001912837149575353	0.001912837149575353	0.001912837149575353	0.003219168167561293	0.003219168167561293	0.001912837149575353	0.004402845166623592	0.001912837149575353	0.0003620838979259133	0.0001753392716636881	0.005708068609237671	0.003219168167561293	0.004642292391508818	0.002175978850573301	0.004642292391508818	0.004404431208968163	0.02894352376461029	0.05170831829309464	0.0071527692489326	0.004642292391508818	0.05814070627093315
xB0085	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0086	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0087	0.001890851301141083	0.001141250948421657	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.0002986129256896675	0.001890851301141083	0.0003959299065172672	0.0007204847643151879	0.004289560485631227	0.004289560485631227	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.0006079002050682902	0.003571901703253388	0.004289560485631227	0.0004194408829789609	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.001890851301141083	0.0003173720324411988	0.004289560485631227	0.001890851301141083	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.001890851301141083	0.004289560485631227	0.001890851301141083	0.0002904272987507284	0.0009313643677160144	0.001890851301141083	0.001689122058451176	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.001890851301141083	0.0005251929396763444	0.00193470052909106	0.001890851301141083	0.003571901703253388	0.003571901703253388	0.0003135497681796551	0.0001725094771245494	0.0007738028070889413	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.0003832671500276774	0.0003527331864461303	0.001890851301141083	0.001890851301141083	0.0	0.004380857571959496	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.006060376763343811	0.001890851301141083	0.001890851301141083	0.02025281824171543	0.004289560485631227	0.004289560485631227	0.004844769835472107	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.006778726354241371	0.006786445155739784	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.004289560485631227	0.003571901703253388	0.006890668068081141	0.004289560485631227	0.003571901703253388	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.003571901703253388	0.003571901703253388	0.004289560485631227	0.001890851301141083	0.001890851301141083	0.001890851301141083	0.003571901703253388	0.003571901703253388	0.001890851301141083	0.004380859434604645	0.001890851301141083	0.0002300321066286415	0.0002526801254134625	0.006060800515115261	0.003571901703253388	0.004289560485631227	0.002197964582592249	0.004289560485631227	0.004382445942610502	0.02910885587334633	0.05187365412712097	0.006800038740038872	0.004289560485631227	0.05830604210495949
xB0109	0.00249001756310463	0.004378993529826403	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.004679468460381031	0.00249001756310463	0.004776784218847752	0.005101337563246489	0.007527286186814308	0.007527286186814308	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.004988753236830235	0.005314170848578215	0.007527286186814308	0.004800295922905207	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.00249001756310463	0.004698227625340223	0.007527286186814308	0.00249001756310463	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.00249001756310463	0.007527286186814308	0.00249001756310463	0.004671282600611448	0.00416910694912076	0.00249001756310463	0.003431402146816254	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.00249001756310463	0.004906046204268932	0.003676980268210173	0.00249001756310463	0.005314170848578215	0.005314170848578215	0.004694405011832714	0.004483901895582676	0.005154655780643225	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.004764122422784567	0.004402842372655869	0.00249001756310463	0.00249001756310463	0.004380857571959496	0.0	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.007802643813192844	0.00249001756310463	0.00249001756310463	0.02142340503633022	0.007527286186814308	0.007527286186814308	0.006587039213627577	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.01001644879579544	0.01002416759729385	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.007527286186814308	0.005314170848578215	0.007489829324185848	0.007527286186814308	0.005314170848578215	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.005314170848578215	0.005314170848578215	0.007527286186814308	0.00249001756310463	0.00249001756310463	0.00249001756310463	0.005314170848578215	0.005314170848578215	0.00249001756310463	0.00498002115637064	0.00249001756310463	0.00415082648396492	0.004578181076794863	0.00780306663364172	0.005314170848578215	0.007527286186814308	0.006578808650374413	0.007527286186814308	0.00498160719871521	0.03027944266796112	0.05304424092173576	0.01003775745630264	0.007527286186814308	0.05947662889957428
xB0115	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0116	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0118	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0122	0.005312645807862282	0.007201625499874353	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.006283835507929325	0.005312645807862282	0.005914687179028988	0.006210435647517443	0.01034992281347513	0.01034992281347513	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.006591862067580223	0.002488482976332307	0.01034992281347513	0.006102226674556732	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.005312645807862282	0.005852038040757179	0.01034992281347513	0.005312645807862282	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.005312645807862282	0.01034992281347513	0.005312645807862282	0.006181062199175358	0.006991738919168711	0.005312645807862282	0.004371257964521646	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.005312645807862282	0.005940721370279789	0.004125678911805153	0.005312645807862282	0.002488482976332307	0.002488482976332307	0.00581646803766489	0.006232885643839836	0.00630141282454133	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.006028019357472658	0.005707643926143646	0.005312645807862282	0.005312645807862282	0.006060376763343811	0.007802643813192844	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.0	0.005312645807862282	0.005312645807862282	0.0214224960654974	0.01034992281347513	0.01034992281347513	0.004375434014946222	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.01283908635377884	0.01284680608659983	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.01034992281347513	0.002488482976332307	0.01031245570629835	0.01034992281347513	0.002488482976332307	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.002488482976332307	0.002488482976332307	0.01034992281347513	0.005312645807862282	0.005312645807862282	0.005312645807862282	0.002488482976332307	0.002488482976332307	0.005312645807862282	0.007802648935467005	0.005312645807862282	0.006069726310670376	0.005807697307318449	0.004977388307452202	0.002488482976332307	0.01034992281347513	0.006980734877288342	0.01034992281347513	0.007804235443472862	0.03027853555977345	0.05304333195090294	0.01286039501428604	0.01034992281347513	0.05947571992874146
xB0128	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0135	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0144	0.01893340796232224	0.02082238532602787	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.0205138623714447	0.01893340796232224	0.0203779973089695	0.02068815194070339	0.02397068403661251	0.02397068403661251	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.02082251757383347	0.01893402449786663	0.02397068403661251	0.02048350498080254	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.01893340796232224	0.02030739188194275	0.02397068403661251	0.01893340796232224	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.01893340796232224	0.02397068403661251	0.01893340796232224	0.02045838907361031	0.02061249874532223	0.01893340796232224	0.01893361285328865	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.01893340796232224	0.02045565657317638	0.01893366686999798	0.01893340796232224	0.01893402449786663	0.01893402449786663	0.02028769999742508	0.0203905887901783	0.02076029591262341	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.02042831853032112	0.02008748613297939	0.01893340796232224	0.01893340796232224	0.02025281824171543	0.02142340503633022	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.0214224960654974	0.01893340796232224	0.01893340796232224	0.0	0.02397068403661251	0.02397068403661251	0.01813541539013386	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.02645984664559364	0.02646756544709206	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.02397068403661251	0.01893402449786663	0.02393321692943573	0.02397068403661251	0.01893402449786663	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.01893402449786663	0.01893402449786663	0.02397068403661251	0.01893340796232224	0.01893340796232224	0.01893340796232224	0.01893402449786663	0.01893402449786663	0.01893340796232224	0.02142340876162052	0.01893340796232224	0.0201424527913332	0.02022519148886204	0.02142291888594627	0.01893402449786663	0.02397068403661251	0.02181211672723293	0.02397068403661251	0.02142499573528767	0.01882782764732838	0.04159262403845787	0.02648115530610085	0.02397068403661251	0.04802501201629639
xB0146	0.005037298426032066	0.003148311050608754	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.004066100344061852	0.005037298426032066	0.004435247275978327	0.004139498341828585	0.0	0.0	0.005037298426032066	0.005037298426032066	0.0	0.003758071456104517	0.007861451245844364	0.0	0.004247709177434444	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004497898742556572	0.0	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.0	0.005037298426032066	0.004168964922428131	0.003358198096975684	0.005037298426032066	0.005978682078421116	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004409213084727526	0.006224260665476322	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.004533468279987574	0.004117050673812628	0.00404852069914341	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.004321917425841093	0.004642292391508818	0.005037298426032066	0.005037298426032066	0.004289560485631227	0.007527286186814308	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.01034992281347513	0.005037298426032066	0.005037298426032066	0.02397068403661251	0.0	0.0	0.009134319610893726	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.002489172853529453	0.00249689188785851	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.007861451245844364	0.01003710832446814	0.0	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.0	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.005037298426032066	0.007527301087975502	0.005037298426032066	0.004280210472643375	0.004542239475995302	0.01035034563392401	0.007861451245844364	0.0	0.003369193058460951	0.0	0.007528887595981359	0.03282672166824341	0.05559151992201805	0.002510493854060769	0.0	0.06202390789985657
