	xB0008	xB0014	xB0018	xB0025	xB0040	xB0049	xB0054	xB0057	xB0059	xB0060	xB0067	xB0068	xB0072	xB0075	xB0076	xB0077	xB0078	xB0079	xB0080	xB0081	xB0082	xB0083	xB0084	xB0085	xB0086	xB0087	xB0088	xB0091	xB0092	xB0093	xB0094	xB0095	xB0096	xB0097	xB0101	xB0103	xB0104	xB0105	xB0106	xB0107	xB0108	xB0109	xB0110	xB0111	xB0115	xB0120	xB0123	xB0124	xB0125	xB0126	xB0127	xB0128	xB0129	xB0131	xB0140	xB0141	xB0142	xB0143	xB0144	xB0145	xB0150	xB0153	xB0161	xB0162	xB0163	xB0166	xB0167	xB0168	xB0169	x11	x12	x124	x142	x15	x16	x17	x180	x192	x194	x2	x22	x226	x243	x260	x3	x30	x32	x39	x4	x43	x51	x56	x59	x67	x71	x75	x83	x86	x91	x99	xDRA190718_002	xDRA190824_003	xDRA190824_004	xDRA190824_005	xFJ190809_001	xFJ190809_002	xFJ190809_003	xFJ190809_004	xFJ190809_005	xFJ190809_006	xFJ190809_007	xFJ190809_008	xFJ190809_009	xFJ190809_010	xFJ190809_011	xFJ190809_012	xFJ190809_014	xFJ190814_006	xFJ190815_002	xFJ190815_004	xFJ190822_001	xFJ190822_003	xFJ190822_006	xFJ190822_008	xFJ190827_001	xFJ190827_009	xFJ190827_012	xFJ190827_017	xFJ190827_021	xFJ190828_001	xFJ190828_002	xFJ190828_003	xFJ190828_004	xFJ190905_003	xJ190705_006	xJL190628_005	xJL190703_013	xJL190724_005	xJL190806_001	xJL190806_007	xJL190809_001	xJL190809_002	xJL190809_004	xJL190809_006	xJL190809_011	xJL190809_012	xJL190910_001	xPF190709_008	xPF190724_003
xB0168	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
xB0169	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
x11	0.01524187717586756	0.01049890741705894	0.01171864476054907	0.01307844556868076	0.0	0.01033960189670324	0.01442712172865868	0.01363883446902037	0.01836789958178997	0.01307844556868076	0.0162272285670042	0.01828670315444469	0.005762477871030569	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0003328941238578409	0.01843019761145115	0.01836789958178997	0.01598007418215275	0.01836789958178997	0.01836789958178997	0.01721205376088619	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01835153251886368	0.01836789958178997	0.01836789958178997	0.01836012676358223	0.01836789958178997	0.0	0.01307844556868076	0.0183185301721096	0.01836789958178997	0.0	0.0	0.01836789958178997	0.01119389105588198	0.01648671180009842	0.01836789958178997	0.01836789958178997	0.001714036334306002	0.0	0.007911507971584797	0.01230279728770256	0.01754237711429596	0.01834559440612793	0.01708989590406418	0.01751146651804447	0.01836789958178997	0.01828670315444469	0.002297511789947748	0.01307498104870319	0.0	0.01836789958178997	0.0	0.01508791651576757	0.0	0.0104954419657588	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01638124324381351	0.01724058948457241	0.002197641413658857	0.0176722202450037	0.001205336069688201	0.01836789958178997	0.01828670315444469	0.01738323085010052	0.002518471796065569	0.01836789958178997	0.01708153262734413	0.01828670315444469	0.007911507971584797	0.0009357698727399111	0.0	0.0	0.01836789958178997	0.01836789958178997	0.00203874777071178	0.007911507971584797	0.01456032413989305	0.01235083024948835	0.01836789958178997	0.005406003445386887	0.01836789958178997	0.001346639590337873	0.003892516950145364	0.007911507971584797	0.01836789958178997	0.01124780811369419	0.0	0.0	0.007131419144570827	0.0	0.01836789958178997	0.002416828647255898	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01529248990118504	0.01836789958178997	0.01836789958178997	0.0174805223941803	0.01836789958178997	0.001937954220920801	0.0	0.0	0.009410249069333076	0.001124497503042221	0.0004932370502501726	3.317779555800371e-05	0.03146551921963692	0.03146551921963692	0.01493649929761887	0.0	0.03146551921963692	0.0	0.000758637732360512	0.01579787209630013	0.0	0.0	0.01307844556868076	0.01534598600119352	0.01828670315444469	0.03146551921963692	0.01836789958178997	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0183520782738924	0.01441389694809914	0.01836789958178997	0.0	0.01389223616570234	0.03146551921963692
x12	0.01524187717586756	0.01049890741705894	0.01171864476054907	0.01307844556868076	0.0	0.01033960189670324	0.01442712172865868	0.01363883446902037	0.01836789958178997	0.01307844556868076	0.0162272285670042	0.01828670315444469	0.005762477871030569	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0003328941238578409	0.01843019761145115	0.01836789958178997	0.01598007418215275	0.01836789958178997	0.01836789958178997	0.01721205376088619	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01835153251886368	0.01836789958178997	0.01836789958178997	0.01836012676358223	0.01836789958178997	0.0	0.01307844556868076	0.0183185301721096	0.01836789958178997	0.0	0.0	0.01836789958178997	0.01119389105588198	0.01648671180009842	0.01836789958178997	0.01836789958178997	0.001714036334306002	0.0	0.007911507971584797	0.01230279728770256	0.01754237711429596	0.01834559440612793	0.01708989590406418	0.01751146651804447	0.01836789958178997	0.01828670315444469	0.002297511789947748	0.01307498104870319	0.0	0.01836789958178997	0.0	0.01508791651576757	0.0	0.0104954419657588	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01638124324381351	0.01724058948457241	0.002197641413658857	0.0176722202450037	0.001205336069688201	0.01836789958178997	0.01828670315444469	0.01738323085010052	0.002518471796065569	0.01836789958178997	0.01708153262734413	0.01828670315444469	0.007911507971584797	0.0009357698727399111	0.0	0.0	0.01836789958178997	0.01836789958178997	0.00203874777071178	0.007911507971584797	0.01456032413989305	0.01235083024948835	0.01836789958178997	0.005406003445386887	0.01836789958178997	0.001346639590337873	0.003892516950145364	0.007911507971584797	0.01836789958178997	0.01124780811369419	0.0	0.0	0.007131419144570827	0.0	0.01836789958178997	0.002416828647255898	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01529248990118504	0.01836789958178997	0.01836789958178997	0.0174805223941803	0.01836789958178997	0.001937954220920801	0.0	0.0	0.009410249069333076	0.001124497503042221	0.0004932370502501726	3.317779555800371e-05	0.03146551921963692	0.03146551921963692	0.01493649929761887	0.0	0.03146551921963692	0.0	0.000758637732360512	0.01579787209630013	0.0	0.0	0.01307844556868076	0.01534598600119352	0.01828670315444469	0.03146551921963692	0.01836789958178997	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0183520782738924	0.01441389694809914	0.01836789958178997	0.0	0.01389223616570234	0.03146551921963692
x124	0.002466518199071288	0.005882352124899626	0.005368263926357031	0.006574419792741537	0.01638124324381351	0.009313260205090046	0.001954125938937068	0.003888872684910893	0.01046296395361423	0.006574419792741537	0.0003065748314838856	0.003792934352532029	0.01392934564501047	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01609797775745392	0.01055551879107952	0.01046296395361423	0.01080485060811043	0.01046296395361423	0.01046296395361423	0.01062851306051016	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.008352367207407951	0.01046296395361423	0.01046296395361423	0.0104640768840909	0.01046296395361423	0.01638124324381351	0.006574419792741537	0.01041359268128872	0.01046296395361423	0.01638124324381351	0.01638124324381351	0.01046296395361423	0.005187368486076593	0.005784126929938793	0.01046296395361423	0.01046296395361423	0.0146672111004591	0.01638124324381351	0.008469754830002785	0.01053593214601278	0.01058116182684898	0.01045169774442911	0.009817436337471008	0.008112877607345581	0.01046296395361423	0.003792934352532029	0.01867873594164848	0.01363322697579861	0.01638124324381351	0.01046296395361423	0.01638124324381351	0.01093258894979954	0.01638124324381351	0.01105368882417679	0.01638124324381351	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01638124324381351	0.01638124324381351	0.0	0.001710579032078385	0.01418360695242882	0.01049788855016232	0.0163794681429863	0.01046296395361423	0.003792934352532029	0.001994516002014279	0.01510410383343697	0.01046296395361423	0.001393968355841935	0.003792934352532029	0.008469754830002785	0.01544547639787197	0.01638124324381351	0.01638124324381351	0.01046296395361423	0.01046296395361423	0.01434249989688396	0.008469754830002785	0.007267365232110023	0.01132448017597198	0.01046296395361423	0.01097525283694267	0.01046296395361423	0.01503460668027401	0.01319096703082323	0.008469754830002785	0.01046296395361423	0.007630284875631332	0.01638124324381351	0.01638124324381351	0.01334686949849129	0.01638124324381351	0.01046296395361423	0.01535289827734232	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.008909553289413452	0.01046296395361423	0.01046296395361423	0.0028480957262218	0.01046296395361423	0.01831918209791183	0.01638124324381351	0.01638124324381351	0.01796096563339233	0.01703104376792908	0.01588800735771656	0.01634806580841541	0.02356058359146118	0.02356058359146118	0.01032589562237263	0.01638124324381351	0.02356058359146118	0.01638124324381351	0.01562260650098324	0.01889451779425144	0.01638124324381351	0.01638124324381351	0.006574419792741537	0.002060741884633899	0.003792934352532029	0.02356058359146118	0.01046296395361423	0.01638124324381351	0.01046296395361423	0.01046296395361423	0.01046296395361423	0.0104652289301157	0.003916123416274786	0.01046296395361423	0.01638124324381351	0.004954520612955093	0.02356058359146118
x15	0.01304424088448286	0.008301271125674248	0.009521002881228924	0.01088080927729607	0.002197641413658857	0.008141966536641121	0.01222948171198368	0.01144119817763567	0.01617026329040527	0.01088080927729607	0.01402959227561951	0.01608906686306	0.003564842510968447	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.001963102258741856	0.01623256132006645	0.01617026329040527	0.01378243789076805	0.01617026329040527	0.01617026329040527	0.01501441933214664	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01615389809012413	0.01617026329040527	0.01617026329040527	0.01616249047219753	0.01617026329040527	0.002197641413658857	0.01088080927729607	0.01612089201807976	0.01617026329040527	0.002197641413658857	0.002197641413658857	0.01617026329040527	0.008996249176561832	0.0142890764400363	0.01617026329040527	0.01617026329040527	0.0004836049338337034	0.002197641413658857	0.005713867023587227	0.01010515913367271	0.01534474268555641	0.01614795997738838	0.01489225868135691	0.01531383022665977	0.01617026329040527	0.01608906686306	0.004495147615671158	0.01087734289467335	0.002197641413658857	0.01617026329040527	0.002197641413658857	0.01289028208702803	0.002197641413658857	0.008297803811728954	0.002197641413658857	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.002197641413658857	0.002197641413658857	0.01418360695242882	0.01504295319318771	0.0	0.01547458581626415	0.002371042035520077	0.01617026329040527	0.01608906686306	0.01518559455871582	0.0009204993257299066	0.01617026329040527	0.01488389633595943	0.01608906686306	0.005713867023587227	0.001261871424503624	0.002197641413658857	0.002197641413658857	0.01617026329040527	0.01617026329040527	0.0001588935119798407	0.005713867023587227	0.01236268784850836	0.01015319395810366	0.01617026329040527	0.003208362497389317	0.01617026329040527	0.0008510017651133239	0.001694877399131656	0.005713867023587227	0.01617026329040527	0.00905016902834177	0.002197641413658857	0.002197641413658857	0.004933783784508705	0.002197641413658857	0.01617026329040527	0.002532497048377991	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01309484802186489	0.01617026329040527	0.01617026329040527	0.0152828861027956	0.01617026329040527	0.004135590046644211	0.002197641413658857	0.002197641413658857	0.00721261277794838	0.002847443800419569	0.001947516459040344	0.002180816605687141	0.02926788479089737	0.02926788479089737	0.01273886114358902	0.002197641413658857	0.02926788479089737	0.002197641413658857	0.001439003623090684	0.01360023580491543	0.002197641413658857	0.002197641413658857	0.01088080927729607	0.01314834970980883	0.01608906686306	0.02926788479089737	0.01617026329040527	0.002197641413658857	0.01617026329040527	0.01617026329040527	0.01617026329040527	0.01615444198250771	0.01221626065671444	0.01617026329040527	0.002197641413658857	0.01169460080564022	0.02926788479089737
x16	0.01028500124812126	0.007903937250375748	0.01009098719805479	0.01048347540199757	0.0176722202450037	0.01249171234667301	0.01026375591754913	0.01209858432412148	0.000695680093485862	0.01048347540199757	0.01049721613526344	0.01072391681373119	0.01190974283963442	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.01733932644128799	0.000757978530600667	0.000695680093485862	0.001692146994173527	0.000695680093485862	0.000695680093485862	0.0004602644185069948	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.002363232895731926	0.000695680093485862	0.000695680093485862	0.0006879062857478857	0.000695680093485862	0.0176722202450037	0.01048347540199757	0.0006463090539909899	0.000695680093485862	0.0176722202450037	0.0176722202450037	0.000695680093485862	0.009194212034344673	0.004713761154562235	0.000695680093485862	0.000695680093485862	0.01595818810164928	0.0176722202450037	0.01027407310903072	0.005369424819946289	0.0001298437127843499	0.0006733743939548731	0.001095667365007102	0.002385010244324803	0.000695680093485862	0.01072391681373119	0.01996971480548382	0.01543754525482655	0.0176722202450037	0.000695680093485862	0.0176722202450037	0.002584302332252264	0.0176722202450037	0.01285800710320473	0.0176722202450037	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.0176722202450037	0.0176722202450037	0.01049788855016232	0.01050163805484772	0.01547458581626415	0.0	0.0174920242279768	0.000695680093485862	0.01072391681373119	0.01050226017832756	0.01639508083462715	0.000695680093485862	0.01050094328820705	0.01072391681373119	0.01027407310903072	0.01673645339906216	0.0176722202450037	0.0176722202450037	0.000695680093485862	0.000695680093485862	0.0156334787607193	0.01027407310903072	0.003842510748654604	0.005321390926837921	0.000695680093485862	0.01226622983813286	0.000695680093485862	0.0163255836814642	0.01533668301999569	0.01027407310903072	0.000695680093485862	0.01097839511930943	0.0176722202450037	0.0176722202450037	0.01054080110043287	0.0176722202450037	0.000695680093485862	0.0152553915977478	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.002893076743930578	0.000695680093485862	0.000695680093485862	0.007649792823940516	0.000695680093485862	0.01961015909910202	0.0176722202450037	0.0176722202450037	0.01609606482088566	0.01832202076911926	0.01717898435890675	0.0176390428096056	0.01379330828785896	0.01379330828785896	0.002735722810029984	0.0176722202450037	0.01379330828785896	0.0176722202450037	0.01691358536481857	0.01492727175354958	0.0176722202450037	0.0176722202450037	0.01048347540199757	0.01049336977303028	0.01072391681373119	0.01379330828785896	0.000695680093485862	0.0176722202450037	0.000695680093485862	0.000695680093485862	0.000695680093485862	0.0006798593094572425	0.01048930361866951	0.000695680093485862	0.0176722202450037	0.010487025603652	0.01379330828785896
x17	0.01506168209016323	0.01058481261134148	0.01171686500310898	0.01316435076296329	0.001205336069688201	0.01042550802230835	0.01442534849047661	0.01363706216216087	0.01818770356476307	0.01316435076296329	0.01622545346617699	0.01828492991626263	0.005582282319664955	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.0008724419167265296	0.018106484785676	0.01818770356476307	0.01579987816512585	0.01818770356476307	0.01818770356476307	0.01703185401856899	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01817133836448193	0.01818770356476307	0.01818770356476307	0.01817992888391018	0.01818770356476307	0.001205336069688201	0.01316435076296329	0.01813833229243755	0.01818770356476307	0.001205336069688201	0.001205336069688201	0.01818770356476307	0.01119211688637733	0.01630651578307152	0.01818770356476307	0.01818770356476307	0.001887437072582543	0.001205336069688201	0.008084909059107304	0.01212260127067566	0.01736217923462391	0.01816539838910103	0.01690969802439213	0.01733126863837242	0.01818770356476307	0.01828492991626263	0.003502846695482731	0.0132483821362257	0.001205336069688201	0.01818770356476307	0.001205336069688201	0.01490772236138582	0.001205336069688201	0.01066884398460388	0.001205336069688201	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.001205336069688201	0.001205336069688201	0.0163794681429863	0.01723881438374519	0.002371042035520077	0.0174920242279768	0.0	0.01818770356476307	0.01828492991626263	0.0173814557492733	0.002691873116418719	0.01818770356476307	0.01707975752651691	0.01828492991626263	0.008084909059107304	0.001109170611016452	0.001205336069688201	0.001205336069688201	0.01818770356476307	0.01818770356476307	0.002212148625403643	0.008084909059107304	0.01438012812286615	0.01217063516378403	0.01818770356476307	0.005579403601586819	0.01818770356476307	0.001520040328614414	0.003890737891197205	0.008084909059107304	0.01818770356476307	0.01124603487551212	0.001205336069688201	0.001205336069688201	0.006951223593205214	0.001205336069688201	0.01818770356476307	0.002236633095890284	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.01511229388415813	0.01818770356476307	0.01818770356476307	0.01730032451450825	0.01818770356476307	0.003143289126455784	0.001205336069688201	0.001205336069688201	0.009192072786390781	0.001855142530985177	0.000867714814376086	0.001172158285044134	0.03124734200537205	0.03124734200537205	0.01475630328059196	0.001205336069688201	0.03124734200537205	0.001205336069688201	0.0009320384706370533	0.01557969581335783	0.001205336069688201	0.001205336069688201	0.01316435076296329	0.01534421369433403	0.01828492991626263	0.03124734200537205	0.01818770356476307	0.001205336069688201	0.01818770356476307	0.01818770356476307	0.01818770356476307	0.0181718822568655	0.01441212370991707	0.01818770356476307	0.001205336069688201	0.01389046385884285	0.03124734200537205
x180	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
x194	0.004461034666746855	0.00688434112817049	0.007362780161201954	0.00856893602758646	0.01738323085010052	0.01130777597427368	0.003641700139269233	0.005142380483448505	0.01046733651310205	0.00856893602758646	0.002301090862601995	0.00179841835051775	0.0149313323199749	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01709996536374092	0.01055989135056734	0.01046733651310205	0.01080922223627567	0.01046733651310205	0.01046733651310205	0.01063288655132055	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.008356740698218346	0.01046733651310205	0.01046733651310205	0.01046844944357872	0.01046733651310205	0.01738323085010052	0.00856893602758646	0.01041796524077654	0.01046733651310205	0.01738323085010052	0.01738323085010052	0.01046733651310205	0.006189355161041021	0.007605451159179211	0.01046733651310205	0.01046733651310205	0.01566919684410095	0.01738323085010052	0.009471742436289787	0.01153791882097721	0.01058553345501423	0.01045607030391693	0.009821807965636253	0.008117251098155975	0.01046733651310205	0.00179841835051775	0.01968072354793549	0.01463521271944046	0.01738323085010052	0.01046733651310205	0.01738323085010052	0.01096341758966446	0.01738323085010052	0.01205567643046379	0.01738323085010052	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01738323085010052	0.01738323085010052	0.001994516002014279	0.0002839369990397245	0.01518559455871582	0.01050226017832756	0.0173814557492733	0.01046733651310205	0.00179841835051775	0.0	0.01610608957707882	0.01046733651310205	0.0006005476461723447	0.00179841835051775	0.009471742436289787	0.01644746214151382	0.01738323085010052	0.01738323085010052	0.01046733651310205	0.01046733651310205	0.01534448750317097	0.009471742436289787	0.0082693537697196	0.01212803181260824	0.01046733651310205	0.01197723858058453	0.01046733651310205	0.01603659428656101	0.01419295277446508	0.009471742436289787	0.01046733651310205	0.00863227155059576	0.01738323085010052	0.01738323085010052	0.01434885710477829	0.01738323085010052	0.01046733651310205	0.01635488495230675	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.00953955203294754	0.01046733651310205	0.01046733651310205	0.00285246828570962	0.01046733651310205	0.01932116970419884	0.01738323085010052	0.01738323085010052	0.01896295323967934	0.01803303137421608	0.01688999310135841	0.01735005341470242	0.02356495708227158	0.02356495708227158	0.01060651615262032	0.01738323085010052	0.02356495708227158	0.01738323085010052	0.01662459410727024	0.01989650726318359	0.01738323085010052	0.01738323085010052	0.00856893602758646	0.004055257886648178	0.00179841835051775	0.02356495708227158	0.01046733651310205	0.01738323085010052	0.01046733651310205	0.01046733651310205	0.01046733651310205	0.01046960148960352	0.005910639651119709	0.01046733651310205	0.01738323085010052	0.006949036382138729	0.02356495708227158
