	xB0072	xB0075	xB0076	xB0077	xB0078	xB0115	x101	x102	x106	x107	x109	x110	x114	x116	x117	x118	x122	x123	x125	x126	x133	x138	x140	x141	x142	x146	x147	x148	x149	x150	x154	x155	x156	x157	x158	x162	x164	x165	x166	x170	x172	x173	x174	x178	x180	x182	x185	x187	x188	x189	x192	x194	x195	x196	x197	x200	x201	x202	x203	x204	x205	x208	x209	x210	x211	x212	x213	x216	x217	x218	x219	x220	x221	x225	x226	x227	x228	x229	x232	x233	x234	x235	x236	x237	x240	x242	x243	x244	x248	x249	x250	x251	x252	x257	x258	x259	x264	x265	x266	x267	x268	x272	x273	x275	x276	x280	x281	x282	x283	x284	x98	xDRA190709_008	xFJ190610_001	xFJ190610_012	xFJ190610_013	xFJ190610_027	xFJ190612_001	xFJ190612_002	xFJ190619_001	xFJ190619_002	xFJ190619_004	xFJ190619_005	xFJ190619_006	xFJ190619_007	xFJ190621_002	xFJ190628_003	xFJ190628_005	xFJ190628_009	xFJ190628_011	xFJ190628_012	xFJ190628_013	xFJ190705_002	xFJ190705_004	xFJ190705_005	xFJ190709_001	xFJ190711_010	xFJ190809_007	xJ190705_006	xJL190619_002	xJL190619_005	xJL190619_006	xJL190619_009	xJL190628_001	xJL190628_003	xJL190628_005	xJL190628_006	xJL190703_005	xJL190711_001	xJL190711_002	xJL190711_004	xMY190619_001	xMY190619_002	xPF190709_001
x201	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.004990008659660816	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	6.858799315523356e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	1.916639303090051e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0001065573451342061	9.962464537238702e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0002374770701862872	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0001679667184362188	4.860390254179947e-05	4.860390254179947e-05	0.0	4.860390254179947e-05	5.294975380820688e-06	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	3.2394404115621e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	2.595537989691366e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	1.902421536215115e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	7.880237717472482e-06	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0007891934947110713	8.624704059911892e-05	4.860390254179947e-05	4.860390254179947e-05	1.443604014639277e-05	4.860390254179947e-05	4.860390254179947e-05	0.0002297586324857548	4.860390254179947e-05	4.860390254179947e-05	0.0007406477234326303	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0001547290448797867	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	0.0009751170291565359	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05	4.860390254179947e-05
x202	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x203	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.004995303228497505	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	6.329302414087579e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	1.387141674058512e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0001012623688438907	9.432967635802925e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0002321820938959718	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0001626717421459034	5.389887883211486e-05	5.389887883211486e-05	5.294975380820688e-06	5.389887883211486e-05	0.0	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	2.709942964429501e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	2.066040360659827e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	2.431919165246654e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	2.585261881904444e-06	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0007838985184207559	8.095207158476114e-05	5.389887883211486e-05	5.389887883211486e-05	9.141064765572082e-06	5.389887883211486e-05	5.389887883211486e-05	0.0002244636707473546	5.389887883211486e-05	5.389887883211486e-05	0.000735352688934654	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0001494340831413865	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	0.0009804120054468513	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05	5.389887883211486e-05
x204	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x205	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x208	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x209	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.005022402387112379	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	3.619359267759137e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	1.322801199421519e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	7.41629337426275e-05	6.723024853272364e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.0002050826587947085	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.0001355723215965554	8.099830301944166e-05	8.099830301944166e-05	3.2394404115621e-05	8.099830301944166e-05	2.709942964429501e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.0	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	6.439024673454696e-06	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	5.141861765878275e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	2.451416730764322e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.0007567990687675774	5.385264375945553e-05	8.099830301944166e-05	8.099830301944166e-05	1.795836396922823e-05	8.099830301944166e-05	8.099830301944166e-05	0.0001973642210941762	8.099830301944166e-05	8.099830301944166e-05	0.0007082532392814755	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.0001223346480401233	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	0.001007511280477047	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05	8.099830301944166e-05
x211	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x212	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x213	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x216	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x217	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
x218	0.0	0.0	0.0	0.0	0.0	0.004941404797136784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001171918993350118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777029921067879e-05	0.0	0.0	0.0	0.0	0.0	0.0001551612367620692	0.0001482285442762077	0.0	0.0	0.0	0.0	0.0	0.0	0.0002860809909179807	0.0	0.0	0.0	0.0	0.0	0.0002165706246159971	0.0	0.0	4.860390254179947e-05	0.0	5.389887883211486e-05	0.0	0.0	0.0	8.099830301944166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.455928425770253e-05	0.0	0.0	0.0	2.957968717964832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.648413934977725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008377973572351038	0.0001348509540548548	0.0	0.0	6.303994450718164e-05	0.0	0.0	0.0002783625386655331	0.0	0.0	0.0007892515859566629	0.0	0.0	0.0	0.0	0.0002033329656114802	0.0	0.0	0.0	0.0	0.0	0.0	0.000926513341255486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
