	xB0008	xB0011	xB0071	xB0075	xB0078	xB0080	xB0101	xB0124	xB0131	xB0142	xB0144	xB0150	xB0164	xB0166	xB0167	x11	x12	x133	x16	x19	x27	x31	x51	x55	x67	x7	x71	x78	x83	x85	x86	x90	x91	xDRA190709_008	xDRA190824_001	xDRA190824_003	xDRA190824_004	xDRA190824_005	xDRA190824_006	xFJ190628_012	xFJ190705_001	xFJ190711_009	xFJ190809_001	xFJ190809_006	xFJ190809_007	xFJ190809_009	xFJ190809_011	xFJ190814_001	xFJ190814_002	xFJ190814_003	xFJ190814_005	xFJ190814_006	xFJ190814_008	xFJ190814_009	xFJ190815_004	xFJ190822_004	xFJ190822_006	xFJ190822_007	xFJ190822_008	xFJ190827_001	xFJ190827_004	xFJ190827_022	xFJ190827_006	xFJ190828_003	xFJ190828_004	xJL190619_001	xJL190619_002	xJL190724_004	xJL190724_005	xJL190731_001	xJL190731_002	xJL190731_003	xJL190731_004	xJL190806_005	xJL190806_007	xJL190809_007	xJL190809_010
xFJ190711_009	0.03240177780389786	0.03240177780389786	0.03240177780389786	0.01239996962249279	0.01594976522028446	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.03240177780389786	0.03240177780389786	0.0	0.03240177780389786	0.03240177780389786	0.03240177780389786	0.03240177780389786	0.03240177780389786	0.0268920361995697	0.03240177780389786	0.03240177780389786	0.03240177780389786	0.03486370295286179	0.0312004629522562	0.01717989891767502	0.03240177780389786	0.03240177780389786	0.03195352479815483	0.01983995363116264	0.01983995363116264	0.02003049477934837	0.02033953741192818	0.02036010473966599	0.02044175751507282	0.01983995363116264	0.006481194403022528	0.0	0.03240177780389786	0.03240177780389786	0.03020424954593182	0.03240177780389786	0.03240177780389786	0.01983995363116264	0.02041750773787498	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.02618472836911678	0.02207146212458611	0.01983995363116264	0.02299182116985321	0.01983995363116264	0.02859953604638577	0.03115040622651577	0.02374032326042652	0.01983995363116264	0.03240177780389786	0.01983995363116264	0.0	0.03240177780389786	0.01983995363116264	0.0	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.01983995363116264	0.02402100525796413	0.03240177780389786
xFJ190809_001	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
xFJ190809_006	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
xFJ190809_007	0.002197528025135398	0.002197528025135398	0.002197528025135398	0.02087254263460636	0.01820111088454723	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.002197528025135398	0.002197528025135398	0.03020424954593182	0.002197528025135398	0.002197528025135398	0.002197528025135398	0.002197528025135398	0.002197528025135398	0.005432110279798508	0.002197528025135398	0.002197528025135398	0.002197528025135398	0.004659474827349186	0.0009962128242477775	0.01688159629702568	0.002197528025135398	0.002197528025135398	0.001749276416376233	0.01527351792901754	0.01527351792901754	0.01508297771215439	0.01555703673511744	0.01454588584601879	0.01467171404510736	0.01527351792901754	0.02532677166163921	0.03020424954593182	0.002197528025135398	0.002197528025135398	0.0	0.002197528025135398	0.002197528025135398	0.01527351792901754	0.01469596195966005	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.006436658557504416	0.01211627200245857	0.01527351792901754	0.01083086710423231	0.01527351792901754	0.006513931788504124	0.0009461580193601549	0.01137314643710852	0.01527351792901754	0.002197528025135398	0.01527351792901754	0.03020424954593182	0.002197528025135398	0.01527351792901754	0.03020424954593182	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.01527351792901754	0.009357311762869358	0.002197528025135398
xFJ190809_009	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
xFJ190809_011	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
xFJ190814_001	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190814_002	0.01689348742365837	0.01689348742365837	0.01689348742365837	0.008017536252737045	0.004467741120606661	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.01689348742365837	0.01689348742365837	0.02041750773787498	0.01689348742365837	0.01689348742365837	0.01689348742365837	0.01689348742365837	0.01689348742365837	0.00926385261118412	0.01689348742365837	0.01689348742365837	0.01689348742365837	0.0193554162979126	0.01569217443466187	0.003237609984353185	0.01689348742365837	0.01689348742365837	0.01644523628056049	0.0007663708529435098	0.0007663708529435098	0.0005135379615239799	0.00101457117125392	0.0001500773796578869	3.217569974367507e-05	0.0007663708529435098	0.01393631473183632	0.02041750773787498	0.01689348742365837	0.01689348742365837	0.01469596195966005	0.01689348742365837	0.01689348742365837	0.0007663708529435098	0.0	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0082593047991395	0.002579691587015986	0.0007663708529435098	0.003865097183734179	0.0007663708529435098	0.01085691899061203	0.01564211770892143	0.004409120418131351	0.0007663708529435098	0.01689348742365837	0.0007663708529435098	0.02041750773787498	0.01689348742365837	0.0007663708529435098	0.02041750773787498	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.0007663708529435098	0.005338650662451982	0.01689348742365837
xFJ190814_003	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190814_005	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190814_006	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190814_008	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190814_009	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190815_004	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190822_006	0.01431379653513432	0.01431379653513432	0.01431379653513432	0.009671490639448166	0.006121695041656494	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.01431379653513432	0.01431379653513432	0.02207146212458611	0.01431379653513432	0.01431379653513432	0.01431379653513432	0.01431379653513432	0.01431379653513432	0.006684161722660065	0.01431379653513432	0.01431379653513432	0.01431379653513432	0.01677572727203369	0.01311248354613781	0.004891563206911087	0.01431379653513432	0.01431379653513432	0.01386554539203644	0.003157246857881546	0.003157246857881546	0.00296670594252646	0.003440764965489507	0.002429614309221506	0.002555443206802011	0.003157246857881546	0.01559026818722486	0.02207146212458611	0.01431379653513432	0.01431379653513432	0.01211627200245857	0.01431379653513432	0.01431379653513432	0.003157246857881546	0.002579691587015986	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.005720946006476879	0.0	0.003157246857881546	0.001285405713133514	0.003157246857881546	0.008466046303510666	0.01306242868304253	0.002018246566876769	0.003157246857881546	0.01431379653513432	0.003157246857881546	0.02207146212458611	0.01431379653513432	0.003157246857881546	0.02207146212458611	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.003157246857881546	0.00275895930826664	0.01431379653513432
xFJ190822_007	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190822_008	0.01302839163690805	0.01302839163690805	0.01302839163690805	0.0105918487533927	0.007370247505605221	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.01302839163690805	0.01302839163690805	0.02299182116985321	0.01302839163690805	0.01302839163690805	0.01302839163690805	0.01302839163690805	0.01302839163690805	0.005398756358772516	0.01302839163690805	0.01302839163690805	0.01302839163690805	0.01549032516777515	0.0118270767852664	0.006050731986761093	0.01302839163690805	0.01302839163690805	0.0125801395624876	0.004442652221769094	0.004442652221769094	0.004252111539244652	0.004726170562207699	0.003715019905939698	0.003840848803520203	0.004442652221769094	0.0165106263011694	0.02299182116985321	0.01302839163690805	0.01302839163690805	0.01083086710423231	0.01302839163690805	0.01302839163690805	0.004442652221769094	0.003865097183734179	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004435540176928043	0.001285405713133514	0.004442652221769094	0.0	0.004442652221769094	0.007180640939623117	0.01177702192217112	0.0007485063397325575	0.004442652221769094	0.01302839163690805	0.004442652221769094	0.02299182116985321	0.01302839163690805	0.004442652221769094	0.02299182116985321	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.004442652221769094	0.001473553595133126	0.01302839163690805
xFJ190827_001	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190827_004	0.008711457252502441	0.008711457252502441	0.008711457252502441	0.01722231507301331	0.01455088518559933	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.008711457252502441	0.008711457252502441	0.02859953604638577	0.008711457252502441	0.008711457252502441	0.008711457252502441	0.008711457252502441	0.008711457252502441	0.001781888189725578	0.008711457252502441	0.008711457252502441	0.008711457252502441	0.01117338985204697	0.007510143332183361	0.0132313696667552	0.008711457252502441	0.008711457252502441	0.008263206109404564	0.01162329036742449	0.01162329036742449	0.01137045677751303	0.01187149062752724	0.01088862493634224	0.01082474365830421	0.01162329036742449	0.0221183393150568	0.02859953604638577	0.008711457252502441	0.008711457252502441	0.006513931788504124	0.008711457252502441	0.008711457252502441	0.01162329036742449	0.01085691899061203	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.002745103789493442	0.008466046303510666	0.01162329036742449	0.007180640939623117	0.01162329036742449	0.0	0.007460088934749365	0.006447799038141966	0.01162329036742449	0.008711457252502441	0.01162329036742449	0.02859953604638577	0.008711457252502441	0.01162329036742449	0.02859953604638577	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.01162329036742449	0.005707087926566601	0.008711457252502441
xFJ190827_006	0.01357067096978426	0.01357067096978426	0.01357067096978426	0.01134035177528858	0.008103086613118649	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.01357067096978426	0.01357067096978426	0.02374032326042652	0.01357067096978426	0.01357067096978426	0.01357067096978426	0.01357067096978426	0.01357067096978426	0.005941036157310009	0.01357067096978426	0.01357067096978426	0.01357067096978426	0.01603260263800621	0.01236935704946518	0.006783571094274521	0.01357067096978426	0.01357067096978426	0.01312241982668638	0.005175490863621235	0.005175490863621235	0.004922658205032349	0.005423691123723984	0.004440825898200274	0.004376944620162249	0.005175490863621235	0.01725913025438786	0.02374032326042652	0.01357067096978426	0.01357067096978426	0.01137314643710852	0.01357067096978426	0.01357067096978426	0.005175490863621235	0.004409120418131351	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.004936487413942814	0.002018246566876769	0.005175490863621235	0.0007485063397325575	0.005175490863621235	0.006447799038141966	0.0123193021863699	0.0	0.005175490863621235	0.01357067096978426	0.005175490863621235	0.02374032326042652	0.01357067096978426	0.005175490863621235	0.02374032326042652	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.005175490863621235	0.00201583351008594	0.01357067096978426
xFJ190828_003	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xFJ190828_004	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
