	xB0017	xB0031	xB0049	xB0051	xB0053	xB0054	xB0063	xB0064	xB0065	xB0067	xB0068	xB0069	xB0072	xB0073	xB0074	xB0075	xB0087	xB0106	xB0143	xB0146	xB0151	xB0153	xB0155	xB0164	xB0167	xB0169	x102	x106	x107	x125	x132	x133	x15	x180	x185	x22	x23	x36	x38	x42	x45	x47	x49	x54	x57	x68	x7	x74	x75	x78	x93	xAO190715_001	xDRA190709_003	xDRA190709_004	xDRA190709_006	xDRA190709_007	xDRA190709_008	xDRA190709_009	xDRA190709_010	xDRA190709_011	xDRA190715_001	xDRA190824_004	xFJ190709_011	xFJ190710_003	xFJ190710_004	xFJ190715_002	xFJ190724_003	xFJ190809_007	xFJ190809_013	xFJ190809_014	xFJ190814_001	xFJ190814_002	xFJ190814_006	xFJ190814_007	xFJ190814_009	xFJ190815_002	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190822_004	xFJ190822_006	xFJ190822_008	xFJ190827_001	xFJ190827_004	xFJ190827_022	xFJ190827_006	xFJ190827_010	xFJ190827_013	xFJ190828_001	xFJ190828_002	xFJ190828_003	xFJ190828_004	xFJ190905_002	xFJ190905_003	xJL190710_001	xJL190710_002	xJL190724_001	xJL190724_004	xJL190731_003	xJL190731_004	xJL190731_005	xJL190806_001	xJL190806_002	xJL190806_004	xJL190806_005	xJL190806_006	xJL190806_007	xJL190806_008	xJL190905_001	xJL190910_001	xPF190724_001	xPF190724_003	xPF190724_004	xPF190724_005	xPF190724_008
x132	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x133	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x15	0.004098164848983288	0.006275314837694168	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.0001006246093311347	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.0	0.004098164848983288	0.006677709985524416	0.003801638726145029	0.000881105603184551	0.004098164848983288	0.00573354447260499	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.0004919527564197779	0.004098164848983288	0.00573354447260499	0.00573354447260499	0.004098164848983288	0.001319554285146296	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.002044496359303594	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.0009314012131653726	0.006275314837694168	0.004098164848983288	0.004098164848983288	0.004273415543138981	0.004098164848983288	0.004098164848983288	0.002049082424491644	0.004098164848983288	0.006275314837694168	0.004418054595589638	0.003426638897508383	0.004098164848983288	0.004098164848983288	0.00469292001798749	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.006275314837694168	0.004098164848983288	0.004098164848983288	0.004746591206640005	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.003112668637186289	0.006275314837694168	0.00393678480759263	0.002202322008088231	0.001886335201561451	0.004098164848983288	0.0001545280392747372	0.001766142435371876	0.000179294976987876	0.0006680288352072239	0.0007337931892834604	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288	0.004098164848983288
x180	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x185	0.002579550025984645	0.01295301783829927	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.006778334267437458	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.006677709985524416	0.002579550025984645	0.0	0.01047934405505657	0.007558814715594053	0.002579550025984645	0.01037162262946367	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.00716966250911355	0.002579550025984645	0.01037162262946367	0.01037162262946367	0.002579550025984645	0.005358157679438591	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.004633216187357903	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.007609109859913588	0.01295301783829927	0.002579550025984645	0.002579550025984645	0.01095112040638924	0.002579550025984645	0.002579550025984645	0.00872679054737091	0.002579550025984645	0.01295301783829927	0.01109575945883989	0.0101043451577425	0.002579550025984645	0.002579550025984645	0.01137062441557646	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.01295301783829927	0.002579550025984645	0.002579550025984645	0.01142429653555155	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.009790375828742981	0.01295301783829927	0.01061449013650417	0.004475390538573265	0.004791377112269402	0.002579550025984645	0.006523182615637779	0.004911569878458977	0.006498415023088455	0.007345737889409065	0.005943917669355869	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645	0.002579550025984645
x22	0.007899804040789604	0.002473675878718495	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.003701014211401343	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.003801638726145029	0.007899804040789604	0.01047934405505657	0.0	0.002920533064752817	0.007899804040789604	0.00382395158521831	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.003309685969725251	0.007899804040789604	0.00382395158521831	0.00382395158521831	0.007899804040789604	0.005121192894876003	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.005846134852617979	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.002870237454771996	0.002473675878718495	0.007899804040789604	0.007899804040789604	0.0004717764095403254	0.007899804040789604	0.007899804040789604	0.001752556534484029	0.007899804040789604	0.002473675878718495	0.0006164154037833214	0.0003749999741557986	0.007899804040789604	0.007899804040789604	0.0008912807679735124	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.002473675878718495	0.007899804040789604	0.007899804040789604	0.0009449526551179588	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.0006889704382047057	0.002473675878718495	0.000135145804961212	0.006003960501402617	0.00568797392770648	0.007899804040789604	0.00395616702735424	0.005567781161516905	0.00398093368858099	0.003133609890937805	0.00453543197363615	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604	0.007899804040789604
x23	0.0049792705103755	0.005394209641963243	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0007804809720255435	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.000881105603184551	0.0049792705103755	0.007558814715594053	0.002920533064752817	0.0	0.0049792705103755	0.005290958564728498	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.000389152904972434	0.0049792705103755	0.005290958564728498	0.005290958564728498	0.0049792705103755	0.00220066006295383	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.002925602020695806	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	5.029561361880042e-05	0.005394209641963243	0.0049792705103755	0.0049792705103755	0.003392309881746769	0.0049792705103755	0.0049792705103755	0.001167976879514754	0.0049792705103755	0.005394209641963243	0.003536948701366782	0.002545533236116171	0.0049792705103755	0.0049792705103755	0.003811814123764634	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.005394209641963243	0.0049792705103755	0.0049792705103755	0.003865486010909081	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.002231562975794077	0.005394209641963243	0.003055679146200418	0.003083427436649799	0.002767440862953663	0.0049792705103755	0.001035633613355458	0.002647248096764088	0.001060400623828173	0.000213076826184988	0.001614898792468011	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755	0.0049792705103755
x36	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x38	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005683000199496746	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.00573354447260499	0.007792084943503141	0.01037162262946367	0.00382395158521831	0.005290958564728498	0.007792084943503141	0.0	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005482467822730541	0.007792084943503141	0.0	0.0	0.007792084943503141	0.006396367214620113	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.006760511081665754	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.005265694577246904	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003586974693462253	0.007792084943503141	0.007792084943503141	0.004704274237155914	0.007792084943503141	0.002581404754891992	0.003514321520924568	0.004012316931039095	0.007792084943503141	0.007792084943503141	0.003376254346221685	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.002581404754891992	0.007792084943503141	0.007792084943503141	0.003349294420331717	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.004170026630163193	0.002581404754891992	0.003756067017093301	0.006839788518846035	0.006681065540760756	0.007792084943503141	0.00581116508692503	0.006620691623538733	0.005823605693876743	0.005397988483309746	0.006102134473621845	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141	0.007792084943503141
x42	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x45	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x47	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x49	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x54	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x57	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x68	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
x7	0.004590117372572422	0.005783362314105034	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.0003913281252607703	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.0004919527564197779	0.004590117372572422	0.00716966250911355	0.003309685969725251	0.000389152904972434	0.004590117372572422	0.005482467822730541	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.0	0.004590117372572422	0.005482467822730541	0.005482467822730541	0.004590117372572422	0.001811507041566074	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.002536449115723372	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.0004394484858494252	0.005783362314105034	0.004590117372572422	0.004590117372572422	0.003781462786719203	0.004590117372572422	0.004590117372572422	0.001557129668071866	0.004590117372572422	0.005783362314105034	0.003926101606339216	0.002934685908257961	0.004590117372572422	0.004590117372572422	0.004200967028737068	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.005783362314105034	0.004590117372572422	0.004590117372572422	0.004254638683050871	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.002620715880766511	0.005783362314105034	0.003444832051172853	0.002694274764508009	0.002378287957981229	0.004590117372572422	0.0006464807665906847	0.002258095191791654	0.0006712476606480777	0.0001760760496836156	0.001225745887495577	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422	0.004590117372572422
