	xB0004	xB0028	xB0068	xB0083	xB0104	xB0108	xB0109	xB0110	xB0115	xB0118	xB0124	xB0127	xB0135	xB0154	x126	x132	x133	x138	x158	x17	x21	x216	x221	x229	x282	x283	x41	x5	x54	x77	x90	x93	x98	xDRA190824_001	xFJ190610_001	xFJ190610_012	xFJ190610_013	xFJ190610_027	xFJ190612_001	xFJ190612_003	xFJ190619_003	xFJ190619_005	xFJ190621_002	xFJ190628_011	xFJ190628_013	xFJ190703_012	xFJ190809_007	xFJ190809_011	xFJ190809_013	xFJ190814_003	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190905_003	xJL190610_041	xJL190619_001	xJL190619_002	xJL190619_009	xJL190619_010	xJL190703_006	xJL190724_004	xJL190809_003	xJL190905_001	xMY190522_001	xMY190522_006	xMY190529_002	xMY190612_001	xMY190619_002
xFJ190628_013	0.06036162376403809	0.01769264787435532	0.03326029703021049	0.0	0.06859765201807022	0.06859765201807022	0.01773769222199917	0.0394168309867382	0.01517164707183838	0.0304521881043911	0.007555321324616671	0.0100727304816246	0.01769264787435532	0.03049888834357262	0.06036162376403809	0.05687190964818001	0.06036162376403809	0.06036162376403809	0.06036162376403809	0.007559935562312603	0.06036162376403809	0.02283467911183834	0.01769264787435532	0.02080222964286804	0.01516407914459705	0.01516407914459705	0.01549880113452673	0.06036162376403809	0.007555321324616671	0.06036162376403809	0.05462535470724106	0.06036162376403809	0.06036162376403809	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03870978578925133	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03179613873362541	0.03299099951982498	0.03299099951982498	0.0	0.002516850829124451	0.03948920965194702	0.06859765201807022	0.03610711544752121	0.03299099951982498	0.06251205503940582	0.007555321324616671	0.06859765201807022	0.0100727304816246	0.04834653437137604	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.02858292683959007	0.01262190937995911	0.0	0.07417817413806915	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498
xFJ190703_012	0.05784478411078453	0.01517580635845661	0.03074345737695694	0.002516850829124451	0.06608080863952637	0.06608080863952637	0.01522085163742304	0.03689999133348465	0.01265480555593967	0.02793534658849239	0.005038479808717966	0.007555890362709761	0.01517580635845661	0.02798204682767391	0.05784478411078453	0.05447905138134956	0.05784478411078453	0.05784478411078453	0.05784478411078453	0.005043094977736473	0.05784478411078453	0.02031783759593964	0.01517580635845661	0.01828538998961449	0.01264723762869835	0.01264723762869835	0.0129819605499506	0.05784478411078453	0.005038479808717966	0.05784478411078453	0.0521085113286972	0.05784478411078453	0.05784478411078453	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.03619294613599777	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.02927929721772671	0.03047415800392628	0.03047415800392628	0.002516850829124451	0.0	0.03697236627340317	0.06608080863952637	0.03359027206897736	0.03047415800392628	0.05999520793557167	0.005038479808717966	0.06608080863952637	0.007555890362709761	0.04582969471812248	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.02606608532369137	0.01010506879538298	0.002516850829124451	0.0716613382101059	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.03047415800392628	0.03047415800392628
xFJ190809_007	0.05978114530444145	0.04289143159985542	0.05973824858665466	0.03948920965194702	0.08548134565353394	0.08548134565353394	0.04293647781014442	0.06589478999376297	0.04037043079733849	0.03868917748332024	0.03403327986598015	0.03655068203806877	0.04289143159985542	0.04721363633871078	0.05978114530444145	0.05653950944542885	0.05978114530444145	0.05978114530444145	0.05978114530444145	0.03487380221486092	0.05978114530444145	0.03741959854960442	0.04289143159985542	0.03322777897119522	0.03614116087555885	0.03614116087555885	0.04197675362229347	0.05978114530444145	0.03403327986598015	0.05978114530444145	0.07150902599096298	0.05978114530444145	0.05978114530444145	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.05220165848731995	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04790952056646347	0.04970574751496315	0.04970574751496315	0.03948920965194702	0.03697236627340317	0.0	0.08548134565353394	0.06258507072925568	0.04970574751496315	0.07939574122428894	0.03403327986598015	0.08548134565353394	0.03655068203806877	0.0501985102891922	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04529767856001854	0.03782069683074951	0.03948920965194702	0.09106186032295227	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04970574751496315	0.04970574751496315
xFJ190809_011	0.09740132838487625	0.07621818780899048	0.08674731850624084	0.06859765201807022	0.0	0.0	0.07626323401927948	0.09290385246276855	0.07369718700647354	0.08897773921489716	0.06104233860969543	0.06355974078178406	0.07621818780899048	0.08902443945407867	0.09740132838487625	0.09468889981508255	0.09740132838487625	0.09740132838487625	0.09740132838487625	0.06608547270298004	0.09740132838487625	0.08136022835969925	0.07621818780899048	0.07716840505599976	0.07368961721658707	0.07368961721658707	0.06898581981658936	0.09740132838487625	0.06104233860969543	0.09740132838487625	0.03249164670705795	0.09740132838487625	0.09740132838487625	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.07816684246063232	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09032168984413147	0.09151654690504074	0.09151654690504074	0.06859765201807022	0.06608080863952637	0.08548134565353394	0.0	0.08959413319826126	0.09151654690504074	0.01389946229755878	0.06104233860969543	0.0	0.06355974078178406	0.1068720817565918	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.08710847795009613	0.07114744931459427	0.06859765201807022	0.04131119698286057	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074
xFJ190809_013	0.08135809749364853	0.04372764378786087	0.002846830058842897	0.03610711544752121	0.08959413319826126	0.08959413319826126	0.04377268999814987	0.006161622237414122	0.04120664298534393	0.05648718774318695	0.02855180576443672	0.0260343961417675	0.04372764378786087	0.05653388425707817	0.08135809749364853	0.07824055850505829	0.08135809749364853	0.08135809749364853	0.08135809749364853	0.03359493613243103	0.08135809749364853	0.04886967688798904	0.04372764378786087	0.04057004302740097	0.04119907692074776	0.04119907692074776	0.0206083282828331	0.08135809749364853	0.02855180576443672	0.08135809749364853	0.0756218209862709	0.08135809749364853	0.08135809749364853	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.06398900598287582	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05783113464713097	0.05902599543333054	0.05902599543333054	0.03610711544752121	0.03359027206897736	0.06258507072925568	0.08959413319826126	0.0	0.05902599543333054	0.08350852876901627	0.02855180576443672	0.08959413319826126	0.0260343961417675	0.07438154518604279	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05461792647838593	0.03865690901875496	0.03610711544752121	0.09517465531826019	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05902599543333054	0.05902599543333054
xFJ190814_003	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190822_002	0.0528063140809536	0.01517585478723049	0.02570498734712601	0.007555321324616671	0.06104233860969543	0.06104233860969543	0.01522090006619692	0.03186152130365372	0.01265485398471355	0.02793539501726627	0.0	0.002517419634386897	0.01517585478723049	0.02798209525644779	0.0528063140809536	0.04968878254294395	0.0528063140809536	0.0528063140809536	0.0528063140809536	0.005043142940849066	0.0528063140809536	0.02031788602471352	0.01517585478723049	0.01612607017159462	0.01264728605747223	0.01264728605747223	0.00794348493218422	0.0528063140809536	0.0	0.0528063140809536	0.04707004129886627	0.0528063140809536	0.0528063140809536	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.0354372151196003	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.02927934564650059	0.03047420643270016	0.03047420643270016	0.007555321324616671	0.005038479808717966	0.03403327986598015	0.06104233860969543	0.02855180576443672	0.03047420643270016	0.05495673790574074	0.0	0.06104233860969543	0.002517419634386897	0.04582973942160606	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.02606613375246525	0.01010511629283428	0.007555321324616671	0.06662286818027496	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016
xFJ190822_003	0.09740132838487625	0.07621818780899048	0.08674731850624084	0.06859765201807022	0.0	0.0	0.07626323401927948	0.09290385246276855	0.07369718700647354	0.08897773921489716	0.06104233860969543	0.06355974078178406	0.07621818780899048	0.08902443945407867	0.09740132838487625	0.09468889981508255	0.09740132838487625	0.09740132838487625	0.09740132838487625	0.06608547270298004	0.09740132838487625	0.08136022835969925	0.07621818780899048	0.07716840505599976	0.07368961721658707	0.07368961721658707	0.06898581981658936	0.09740132838487625	0.06104233860969543	0.09740132838487625	0.03249164670705795	0.09740132838487625	0.09740132838487625	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.07816684246063232	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09032168984413147	0.09151654690504074	0.09151654690504074	0.06859765201807022	0.06608080863952637	0.08548134565353394	0.0	0.08959413319826126	0.09151654690504074	0.01389946229755878	0.06104233860969543	0.0	0.06355974078178406	0.1068720817565918	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.08710847795009613	0.07114744931459427	0.06859765201807022	0.04131119698286057	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074	0.09151654690504074
xFJ190905_003	0.05532371625304222	0.01769326440989971	0.02318757586181164	0.0100727304816246	0.06355974078178406	0.06355974078178406	0.01773830875754356	0.0293441116809845	0.01517226360738277	0.03045280463993549	0.002517419634386897	0.0	0.01769326440989971	0.03049950487911701	0.05532371625304222	0.05220618471503258	0.05532371625304222	0.05532371625304222	0.05532371625304222	0.00756055349484086	0.05532371625304222	0.02283529564738274	0.01769326440989971	0.01763651706278324	0.01516469568014145	0.01516469568014145	0.008524431847035885	0.05532371625304222	0.002517419634386897	0.05532371625304222	0.0495874434709549	0.05532371625304222	0.05532371625304222	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03795462474226952	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03179675340652466	0.03299161419272423	0.03299161419272423	0.0100727304816246	0.007555890362709761	0.03655068203806877	0.06355974078178406	0.0260343961417675	0.03299161419272423	0.05747414007782936	0.002517419634386897	0.06355974078178406	0.0	0.04834714904427528	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.02858354337513447	0.01262252684682608	0.0100727304816246	0.06914026290178299	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03299161419272423	0.03299161419272423
xJL190610_041	0.09863605350255966	0.04584312438964844	0.07153472304344177	0.04834653437137604	0.1068720817565918	0.1068720817565918	0.04588817059993744	0.07769125699996948	0.0433221235871315	0.01789435930550098	0.04582973942160606	0.04834714904427528	0.04584312438964844	0.0382876843214035	0.09863605350255966	0.09539441764354706	0.09863605350255966	0.09863605350255966	0.09863605350255966	0.04078661277890205	0.09863605350255966	0.02551187947392464	0.04584312438964844	0.03873538225889206	0.03318247199058533	0.03318247199058533	0.05377322435379028	0.09863605350255966	0.04582973942160606	0.09863605350255966	0.09289976954460144	0.09863605350255966	0.09863605350255966	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.05107142776250839	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.03898357227444649	0.04077979549765587	0.04077979549765587	0.04834653437137604	0.04582969471812248	0.0501985102891922	0.1068720817565918	0.07438154518604279	0.04077979549765587	0.1007864773273468	0.04582973942160606	0.1068720817565918	0.04834714904427528	0.0	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.03637172654271126	0.04077239334583282	0.04834653437137604	0.1124525964260101	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.04077979549765587	0.04077979549765587
xJL190619_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xJL190619_002	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xJL190619_009	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xJL190619_010	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xJL190703_006	0.078872449696064	0.02607950940728188	0.05177110433578491	0.02858292683959007	0.08710847795009613	0.08710847795009613	0.02612455561757088	0.05792764574289322	0.02355850860476494	0.01847737468779087	0.02606613375246525	0.02858354337513447	0.02607950940728188	0.01282570697367191	0.078872449696064	0.0756307989358902	0.078872449696064	0.078872449696064	0.078872449696064	0.02102300152182579	0.078872449696064	0.01085986476391554	0.02607950940728188	0.02189268544316292	0.01341885887086391	0.01341885887086391	0.03400961309671402	0.078872449696064	0.02606613375246525	0.078872449696064	0.07313615828752518	0.078872449696064	0.078872449696064	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.02210394293069839	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.01026713382452726	0.01018810272216797	0.01018810272216797	0.02858292683959007	0.02606608532369137	0.04529767856001854	0.08710847795009613	0.05461792647838593	0.01018810272216797	0.08102287352085114	0.02606613375246525	0.08710847795009613	0.02858354337513447	0.03637172654271126	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.0	0.02100878395140171	0.02858292683959007	0.09268899261951447	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.01018810272216797	0.01018810272216797
xJL190724_004	0.06291142106056213	0.01011850591748953	0.03581009060144424	0.01262190937995911	0.07114744931459427	0.07114744931459427	0.01016355119645596	0.04196662828326225	0.007597505114972591	0.02287804521620274	0.01010511629283428	0.01262252684682608	0.01011850591748953	0.02292474545538425	0.06291142106056213	0.05966978892683983	0.06291142106056213	0.06291142106056213	0.06291142106056213	0.005061985924839973	0.06291142106056213	0.0152605352923274	0.01011850591748953	0.01756691932678223	0.007589937187731266	0.007589937187731266	0.01804859936237335	0.06291142106056213	0.01010511629283428	0.06291142106056213	0.05717515200376511	0.06291142106056213	0.06291142106056213	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.03265422955155373	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02422199584543705	0.02541685663163662	0.02541685663163662	0.01262190937995911	0.01010506879538298	0.03782069683074951	0.07114744931459427	0.03865690901875496	0.02541685663163662	0.06506184488534927	0.01010511629283428	0.07114744931459427	0.01262252684682608	0.04077239334583282	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02100878395140171	0.0	0.01262190937995911	0.0767279714345932	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02541685663163662	0.02541685663163662
xJL190809_003	0.06036162376403809	0.01769264787435532	0.03326029703021049	0.0	0.06859765201807022	0.06859765201807022	0.01773769222199917	0.0394168309867382	0.01517164707183838	0.0304521881043911	0.007555321324616671	0.0100727304816246	0.01769264787435532	0.03049888834357262	0.06036162376403809	0.05687190964818001	0.06036162376403809	0.06036162376403809	0.06036162376403809	0.007559935562312603	0.06036162376403809	0.02283467911183834	0.01769264787435532	0.02080222964286804	0.01516407914459705	0.01516407914459705	0.01549880113452673	0.06036162376403809	0.007555321324616671	0.06036162376403809	0.05462535470724106	0.06036162376403809	0.06036162376403809	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03870978578925133	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03179613873362541	0.03299099951982498	0.03299099951982498	0.0	0.002516850829124451	0.03948920965194702	0.06859765201807022	0.03610711544752121	0.03299099951982498	0.06251205503940582	0.007555321324616671	0.06859765201807022	0.0100727304816246	0.04834653437137604	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.02858292683959007	0.01262190937995911	0.0	0.07417817413806915	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498	0.03299099951982498
xJL190905_001	0.1029818505048752	0.08179871737957001	0.09232783317565918	0.07417817413806915	0.04131119698286057	0.04131119698286057	0.08184376358985901	0.09848436713218689	0.07927770912647247	0.09455825388431549	0.06662286818027496	0.06914026290178299	0.08179871737957001	0.09460495412349701	0.1029818505048752	0.1002694219350815	0.1029818505048752	0.1029818505048752	0.1029818505048752	0.07166599482297897	0.1029818505048752	0.08694075047969818	0.08179871737957001	0.08274893462657928	0.079270139336586	0.079270139336586	0.07456634938716888	0.1029818505048752	0.06662286818027496	0.1029818505048752	0.0274626612663269	0.1029818505048752	0.1029818505048752	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.0891069620847702	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.0959022045135498	0.09709706902503967	0.09709706902503967	0.07417817413806915	0.0716613382101059	0.09106186032295227	0.04131119698286057	0.09517465531826019	0.09709706902503967	0.04627799242734909	0.06662286818027496	0.04131119698286057	0.06914026290178299	0.1124525964260101	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.09268899261951447	0.0767279714345932	0.07417817413806915	0.0	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.09709706902503967	0.09709706902503967
xMY190522_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xMY190522_006	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xMY190529_002	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xMY190612_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xMY190619_002	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
