	xB0005	xB0009	xB0010	xB0021	xB0022	xB0028	xB0029	xB0032	xB0034	xB0035	xB0036	xB0037	xB0054	xB0056	xB0066	xB0074	xB0076	xB0078	xB0081	xB0084	xB0090	xB0096	xB0101	xB0105	xB0106	xB0107	xB0117	xB0118	xB0121	xB0124	xB0130	xB0131	xB0133	xB0134	xB0137	xB0141	xB0143	xB0146	xB0147	xB0152	xB0157	xB0160	xB0162	xB0163	xB0165	xB0166	xB0168	x109	x114	x116	x117	x118	x142	x146	x17	x187	x189	x194	x203	x22	x25	x252	x259	x26	x268	x282	x32	x35	x37	x4	x43	x58	x59	x62	x71	x86	x97	xAO190715_001	xDRA190709_004	xDRA190709_008	xDRA190824_005	xFJ190610_027	xFJ190619_002	xFJ190619_003	xFJ190619_004	xFJ190619_010	xFJ190627_004	xFJ190627_005	xFJ190628_013	xFJ190703_003	xFJ190705_002	xFJ190705_003	xFJ190705_005	xFJ190709_002	xFJ190709_003	xFJ190710_003	xFJ190710_004	xFJ190711_010	xFJ190716_005	xFJ190718_004	xFJ190718_005	xFJ190809_002	xFJ190809_003	xFJ190809_007	xFJ190809_014	xFJ190814_004	xFJ190814_008	xFJ190815_002	xFJ190815_003	xFJ190815_004	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190827_001	xFJ190827_009	xFJ190827_012	xFJ190828_002	xFJ190828_003	xFJ190905_002	xJ190705_006	xJL190619_006	xJL190619_010	xJL190627_002	xJL190628_003	xJL190628_004	xJL190628_005	xJL190703_003	xJL190710_002	xJL190716_005	xJL190716_011	xJL190717_004	xJL190724_003	xJL190724_004	xJL190724_005	xJL190731_001	xJL190731_002	xJL190731_003	xJL190806_004	xJL190910_001	xJMS190709_001	xMY190619_002	xMY190619_003	xMY190619_004	xMY190621_001	xPF190709_005	xPF190709_008	xPF190724_002	xPF190724_003	xPF190724_004	xPRM190709_001
xFJ190619_010	0.006739910691976547	0.0	0.0	0.0	0.0	0.0	0.01070559211075306	0.0003555048606358469	0.0002270578115712851	0.0	0.0	0.0	0.0	0.0	0.0	0.01070559211075306	0.01070559211075306	0.005763471126556396	0.01070559211075306	0.01070586033165455	0.01076074130833149	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.005763471126556396	0.01076074130833149	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.0	0.006479330360889435	0.06642475724220276	0.0317273922264576	0.0006815886590629816	0.0317273922264576	0.0317273922264576	0.0317273922264576	0.00329520576633513	0.005763471126556396	0.01076074130833149	0.01076074130833149	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01076074130833149	0.01070559211075306	0.0	0.005763471126556396	0.0	0.0	0.005763471126556396	0.0	0.006650681607425213	0.0	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.005755167920142412	0.005079313181340694	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.01076074130833149	0.005763471126556396	0.005973330698907375	0.005763471126556396	0.0	0.01076074130833149	0.01002630963921547	0.0	0.006353712175041437	0.005763471126556396	0.0	0.0122891291975975	0.0	0.006785659119486809	0.005763471126556396	0.005763471126556396	0.008231707848608494	0.008605057373642921	0.008231693878769875	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.01070559211075306	0.0	0.01069994363933802	0.007059239782392979	0.007539990358054638	0.0008037546649575233	0.001148107694461942	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.008086396381258965	0.005763471126556396	0.0131715452298522	0.00329520576633513	0.0	0.01070559211075306	0.0	0.01070559211075306	0.008225659839808941	0.005763471126556396	0.01070559211075306	0.006157040130347013	0.006010537967085838	0.005763471126556396	0.005900129675865173	0.01070559211075306	0.0	0.00329520576633513	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.01070559211075306	0.008229423314332962	0.005513763520866632	0.0	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.00824116449803114	0.01043021120131016	0.005763471126556396	0.01140896417200565	0.01070559211075306	0.01076074130833149	0.005763471126556396	0.005763471126556396	0.006264577619731426	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.00329520576633513	0.005763471126556396	0.00329520576633513	0.01070559211075306	0.01070559211075306	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.003294344991445541
xFJ190627_004	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xFJ190627_005	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xFJ190628_013	0.005918593145906925	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.01070565171539783	0.01093264855444431	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.0	0.004942142404615879	0.0	7.221331907203421e-05	0.01487592235207558	0.004942142404615879	0.0	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.01070559211075306	0.005658009555190802	0.0705399289727211	0.03584256768226624	0.01070570759475231	0.03584256768226624	0.03584256768226624	0.03584256768226624	0.007410398684442043	0.004942142404615879	0.01487592235207558	0.01487592235207558	0.0	0.0	0.0	0.0	0.01487592235207558	0.0	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.005829362198710442	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.009870369918644428	0.005626298952847719	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.004942142404615879	0.00515200337395072	0.004942142404615879	0.01070559211075306	0.01487592235207558	0.0006792863132432103	0.01070559211075306	0.005532390438020229	0.004942142404615879	0.01070559211075306	0.0015835469821468	0.01070559211075306	0.005964337382465601	0.004942142404615879	0.004942142404615879	0.007410367950797081	0.01059076376259327	0.007410394959151745	0.004942142404615879	0.004942142404615879	0.01070559211075306	0.004942142404615879	0.004942142404615879	0.0	0.01070559211075306	0.009878644719719887	0.006237921305000782	0.006718674208968878	0.01070572808384895	0.01070578675717115	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.003056991612538695	0.004942142404615879	0.002465972676873207	0.007410398684442043	0.01070559211075306	0.0	0.01070559211075306	0.0	0.007404329720884562	0.004942142404615879	0.0	0.00533571420237422	0.005189212039113045	0.004942142404615879	0.005078800022602081	0.0	0.01070559211075306	0.007410398684442043	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.0	0.007408103439956903	0.005191849078983068	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.007419855799525976	0.001037484384141862	0.004942142404615879	0.0007033759029582143	0.0	0.01487592235207558	0.004942142404615879	0.004942142404615879	0.005443252623081207	0.004942142404615879	0.0	0.004942142404615879	0.007410398684442043	0.004942142404615879	0.007410398684442043	0.0	0.0	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01070615090429783
xFJ190703_003	0.006739910691976547	0.0	0.0	0.0	0.0	0.0	0.01070559211075306	0.0003555048606358469	0.0002270578115712851	0.0	0.0	0.0	0.0	0.0	0.0	0.01070559211075306	0.01070559211075306	0.005763471126556396	0.01070559211075306	0.01070586033165455	0.01076074130833149	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.005763471126556396	0.01076074130833149	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.0	0.006479330360889435	0.06642475724220276	0.0317273922264576	0.0006815886590629816	0.0317273922264576	0.0317273922264576	0.0317273922264576	0.00329520576633513	0.005763471126556396	0.01076074130833149	0.01076074130833149	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01076074130833149	0.01070559211075306	0.0	0.005763471126556396	0.0	0.0	0.005763471126556396	0.0	0.006650681607425213	0.0	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.005755167920142412	0.005079313181340694	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.01076074130833149	0.005763471126556396	0.005973330698907375	0.005763471126556396	0.0	0.01076074130833149	0.01002630963921547	0.0	0.006353712175041437	0.005763471126556396	0.0	0.0122891291975975	0.0	0.006785659119486809	0.005763471126556396	0.005763471126556396	0.008231707848608494	0.008605057373642921	0.008231693878769875	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.01070559211075306	0.0	0.01069994363933802	0.007059239782392979	0.007539990358054638	0.0008037546649575233	0.001148107694461942	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.008086396381258965	0.005763471126556396	0.0131715452298522	0.00329520576633513	0.0	0.01070559211075306	0.0	0.01070559211075306	0.008225659839808941	0.005763471126556396	0.01070559211075306	0.006157040130347013	0.006010537967085838	0.005763471126556396	0.005900129675865173	0.01070559211075306	0.0	0.00329520576633513	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.01070559211075306	0.008229423314332962	0.005513763520866632	0.0	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.00824116449803114	0.01043021120131016	0.005763471126556396	0.01140896417200565	0.01070559211075306	0.01076074130833149	0.005763471126556396	0.005763471126556396	0.006264577619731426	0.005763471126556396	0.01070559211075306	0.005763471126556396	0.00329520576633513	0.005763471126556396	0.00329520576633513	0.01070559211075306	0.01070559211075306	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.003294344991445541
xFJ190705_002	0.003960066940635443	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.009878644719719887	0.01070000417530537	0.01092700101435184	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.01069994363933802	0.009878644719719887	0.009878644719719887	0.004936521872878075	0.009878644719719887	0.009902875870466232	0.01487027388066053	0.004936521872878075	0.009878644719719887	0.004936521872878075	0.004936521872878075	0.01487027388066053	0.007404748350381851	0.007404748350381851	0.007404748350381851	0.007404748350381851	0.01069994363933802	0.004220651462674141	0.07053427398204803	0.03583691269159317	0.01070005912333727	0.03583691269159317	0.03583691269159317	0.03583691269159317	0.007404748350381851	0.004936521872878075	0.01487027388066053	0.01487027388066053	0.009878644719719887	0.009878644719719887	0.009878644719719887	0.009878644719719887	0.01487027388066053	0.009878644719719887	0.01069994363933802	0.004936521872878075	0.01069994363933802	0.01069994363933802	0.004936521872878075	0.01069994363933802	0.004362272564321756	0.01069994363933802	0.004936521872878075	0.009878644719719887	0.004936521872878075	0.009864719584584236	0.005620670039206743	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.01487027388066053	0.004936521872878075	0.004726660437881947	0.004936521872878075	0.01069994363933802	0.01487027388066053	0.009651870466768742	0.01069994363933802	0.004786835052073002	0.004936521872878075	0.01069994363933802	0.01146218366920948	0.01069994363933802	0.0059587094001472	0.004936521872878075	0.004936521872878075	0.007404757663607597	0.0105851273983717	0.002468260005116463	0.004936521872878075	0.004936521872878075	0.01069994363933802	0.004936521872878075	0.004936521872878075	0.009878644719719887	0.01069994363933802	0.0	0.00513616856187582	0.003947635646909475	0.01070007961243391	0.01070013828575611	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.008988777175545692	0.004936521872878075	0.01234459783881903	0.007404748350381851	0.01069994363933802	0.009878644719719887	0.01069994363933802	0.009878644719719887	0.007398709654808044	0.004936521872878075	0.009878644719719887	0.005330090876668692	0.004689451307058334	0.004936521872878075	0.005073179956525564	0.009878644719719887	0.01069994363933802	0.007404748350381851	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.009878644719719887	0.007402473129332066	0.00518622575327754	0.01069994363933802	0.004936521872878075	0.009878644719719887	0.004936521872878075	0.007414215244352818	0.009603263810276985	0.004936521872878075	0.01058201678097248	0.009878644719719887	0.01487027388066053	0.004936521872878075	0.004936521872878075	0.005437628366053104	0.004936521872878075	0.009878644719719887	0.004936521872878075	0.007404748350381851	0.004936521872878075	0.007404748350381851	0.009878644719719887	0.009878644719719887	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.004936521872878075	0.01070050243288279
xFJ190705_003	0.00117610557936132	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.006237921305000782	0.007059300318360329	0.007286297157406807	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.007059239782392979	0.006237921305000782	0.006237921305000782	0.001295788562856615	0.006237921305000782	0.006262152455747128	0.01122957188636065	0.001295788562856615	0.006237921305000782	0.001295788562856615	0.001295788562856615	0.01122957188636065	0.003764045424759388	0.003764045424759388	0.003764045424759388	0.003764045424759388	0.007059239782392979	0.0009155232692137361	0.0668935775756836	0.03219620883464813	0.007059356197714806	0.03219620883464813	0.03219620883464813	0.03219620883464813	0.003764045424759388	0.001295788562856615	0.01122957188636065	0.01122957188636065	0.006237921305000782	0.006237921305000782	0.006237921305000782	0.006237921305000782	0.01122957188636065	0.006237921305000782	0.007059239782392979	0.001295788562856615	0.007059239782392979	0.007059239782392979	0.001295788562856615	0.007059239782392979	0.0007738997810520232	0.007059239782392979	0.001295788562856615	0.006237921305000782	0.001295788562856615	0.006224016658961773	0.001979937544092536	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.01122957188636065	0.001295788562856615	0.001085925847291946	0.001295788562856615	0.007059239782392979	0.01122957188636065	0.006011147517710924	0.007059239782392979	0.0007055364549160004	0.001295788562856615	0.007059239782392979	0.007821459323167801	0.007059239782392979	0.001792808063328266	0.001295788562856615	0.001295788562856615	0.003764034947380424	0.00694440258666873	0.002667916240170598	0.001295788562856615	0.001295788562856615	0.007059239782392979	0.001295788562856615	0.001295788562856615	0.006237921305000782	0.007059239782392979	0.00513616856187582	0.0	0.001976187340915203	0.007059376686811447	0.007059435360133648	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.005348053760826588	0.001295788562856615	0.008703875355422497	0.003764045424759388	0.007059239782392979	0.006237921305000782	0.007059239782392979	0.006237921305000782	0.003757979720830917	0.001295788562856615	0.006237921305000782	0.001164188259281218	0.001048716716468334	0.001295788562856615	0.001295745372772217	0.006237921305000782	0.007059239782392979	0.003764045424759388	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.006237921305000782	0.003264215774834156	0.001545492326840758	0.007059239782392979	0.001295788562856615	0.006237921305000782	0.001295788562856615	0.003248335793614388	0.005962537135928869	0.001295788562856615	0.006941292900592089	0.006237921305000782	0.01122957188636065	0.001295788562856615	0.001295788562856615	0.001271726097911596	0.001295788562856615	0.006237921305000782	0.001295788562856615	0.003764045424759388	0.001295788562856615	0.003764045424759388	0.006237921305000782	0.006237921305000782	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.001295788562856615	0.007059799507260323
xFJ190705_005	0.000800086185336113	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.006718674208968878	0.007540050894021988	0.007767046801745892	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.007539990358054638	0.006718674208968878	0.006718674208968878	0.001776544144377112	0.006718674208968878	0.006742905825376511	0.01171032059937716	0.001776544144377112	0.006718674208968878	0.001776544144377112	0.001776544144377112	0.01171032059937716	0.004244795069098473	0.004244795069098473	0.004244795069098473	0.004244795069098473	0.007539990358054638	0.001060670940205455	0.0673743262887001	0.03267696127295494	0.00754010584205389	0.03267696127295494	0.03267696127295494	0.03267696127295494	0.004244795069098473	0.001776544144377112	0.01171032059937716	0.01171032059937716	0.006718674208968878	0.006718674208968878	0.006718674208968878	0.006718674208968878	0.01171032059937716	0.006718674208968878	0.007539990358054638	0.001776544144377112	0.007539990358054638	0.007539990358054638	0.001776544144377112	0.007539990358054638	0.00120229204185307	0.007539990358054638	0.001776544144377112	0.006718674208968878	0.001776544144377112	0.006704766303300858	0.002460692543536425	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.01171032059937716	0.001776544144377112	0.001566681428812444	0.001776544144377112	0.007539990358054638	0.01171032059937716	0.00649190042167902	0.007539990358054638	0.001626855228096247	0.001776544144377112	0.007539990358054638	0.008302213624119759	0.007539990358054638	0.002798731438815594	0.001776544144377112	0.001776544144377112	0.00424478854984045	0.007425151765346527	0.002207123907282948	0.001776544144377112	0.001776544144377112	0.007539990358054638	0.001776544144377112	0.001776544144377112	0.006718674208968878	0.007539990358054638	0.003947635646909475	0.001976187340915203	0.0	0.007540126331150532	0.007540185004472733	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.005828806199133396	0.001776544144377112	0.009184627793729305	0.004244795069098473	0.007539990358054638	0.006718674208968878	0.007539990358054638	0.006718674208968878	0.004238735884428024	0.001776544144377112	0.006718674208968878	0.002170112682506442	0.001529472414404154	0.001776544144377112	0.001913201995193958	0.006718674208968878	0.007539990358054638	0.004244795069098473	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.006718674208968878	0.004242506343871355	0.002026248024776578	0.007539990358054638	0.001776544144377112	0.006718674208968878	0.001776544144377112	0.004254255909472704	0.006443290039896965	0.001776544144377112	0.007422046270221472	0.006718674208968878	0.01171032059937716	0.001776544144377112	0.001776544144377112	0.002277650404721498	0.001776544144377112	0.006718674208968878	0.001776544144377112	0.004244795069098473	0.001776544144377112	0.004244795069098473	0.006718674208968878	0.006718674208968878	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.001776544144377112	0.007540549151599407
xFJ190709_002	0.006740047596395016	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.01070572808384895	0.0004482498043216765	0.001030811457894742	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.0008037546649575233	0.01070572808384895	0.01070572808384895	0.00576360709965229	0.01070572808384895	0.01070599630475044	0.01076087728142738	0.00576360709965229	0.01070572808384895	0.00576360709965229	0.00576360709965229	0.01076087728142738	0.003295341972261667	0.003295341972261667	0.003295341972261667	0.003295341972261667	0.0008037546649575233	0.006479466333985329	0.0664248913526535	0.03172753006219864	0.0001221660058945417	0.03172753006219864	0.03172753006219864	0.03172753006219864	0.003295341972261667	0.00576360709965229	0.01076087728142738	0.01076087728142738	0.01070572808384895	0.01070572808384895	0.01070572808384895	0.01070572808384895	0.01076087728142738	0.01070572808384895	0.0008037546649575233	0.00576360709965229	0.0008037546649575233	0.0008037546649575233	0.00576360709965229	0.0008037546649575233	0.006650817580521107	0.0008037546649575233	0.00576360709965229	0.01070572808384895	0.00576360709965229	0.005755304358899593	0.005079449154436588	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.01076087728142738	0.00576360709965229	0.005973466672003269	0.00576360709965229	0.0008037546649575233	0.01076087728142738	0.01002644561231136	0.0008037546649575233	0.006353848613798618	0.00576360709965229	0.0008037546649575233	0.01228926703333855	0.0008037546649575233	0.006785795092582703	0.00576360709965229	0.00576360709965229	0.008231843821704388	0.00860519427806139	0.008231829851865768	0.00576360709965229	0.00576360709965229	0.0008037546649575233	0.00576360709965229	0.00576360709965229	0.01070572808384895	0.0008037546649575233	0.01070007961243391	0.007059376686811447	0.007540126331150532	0.0	0.0003443530586082488	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.008086532354354858	0.00576360709965229	0.01317168120294809	0.003295341972261667	0.0008037546649575233	0.01070572808384895	0.0008037546649575233	0.01070572808384895	0.00822579674422741	0.00576360709965229	0.01070572808384895	0.006157176569104195	0.006010673940181732	0.00576360709965229	0.005900265648961067	0.01070572808384895	0.0008037546649575233	0.003295341972261667	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.01070572808384895	0.008229559287428856	0.005513899959623814	0.0008037546649575233	0.00576360709965229	0.01070572808384895	0.00576360709965229	0.008241301402449608	0.01043034717440605	0.00576360709965229	0.01140910014510155	0.01070572808384895	0.01076087728142738	0.00576360709965229	0.00576360709965229	0.006264714058488607	0.00576360709965229	0.01070572808384895	0.00576360709965229	0.003295341972261667	0.00576360709965229	0.003295341972261667	0.01070572808384895	0.01070572808384895	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.00576360709965229	0.002490590326488018
xFJ190709_003	0.006740106269717216	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.01070578675717115	0.0007926028338260949	0.001375164603814483	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.001148107694461942	0.01070578675717115	0.01070578675717115	0.005763665772974491	0.01070578675717115	0.01070605497807264	0.01076093688607216	0.005763665772974491	0.01070578675717115	0.005763665772974491	0.005763665772974491	0.01076093688607216	0.003295400645583868	0.003295400645583868	0.003295400645583868	0.003295400645583868	0.001148107694461942	0.006479525007307529	0.06642495095729828	0.03172758966684341	0.000466519093606621	0.03172758966684341	0.03172758966684341	0.03172758966684341	0.003295400645583868	0.005763665772974491	0.01076093688607216	0.01076093688607216	0.01070578675717115	0.01070578675717115	0.01070578675717115	0.01070578675717115	0.01076093688607216	0.01070578675717115	0.001148107694461942	0.005763665772974491	0.001148107694461942	0.001148107694461942	0.005763665772974491	0.001148107694461942	0.006650876253843307	0.001148107694461942	0.005763665772974491	0.01070578675717115	0.005763665772974491	0.005755363032221794	0.005079507827758789	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.01076093688607216	0.005763665772974491	0.00597352534532547	0.005763665772974491	0.001148107694461942	0.01076093688607216	0.01002650428563356	0.001148107694461942	0.006353907287120819	0.005763665772974491	0.001148107694461942	0.01228932477533817	0.001148107694461942	0.006785853765904903	0.005763665772974491	0.005763665772974491	0.008231902495026588	0.00860525295138359	0.00823188852518797	0.005763665772974491	0.005763665772974491	0.001148107694461942	0.005763665772974491	0.005763665772974491	0.01070578675717115	0.001148107694461942	0.01070013828575611	0.007059435360133648	0.007540185004472733	0.0003443530586082488	0.0	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.00808659102767706	0.005763665772974491	0.01317173987627029	0.003295400645583868	0.001148107694461942	0.01070578675717115	0.001148107694461942	0.01070578675717115	0.00822585541754961	0.005763665772974491	0.01070578675717115	0.006157235242426395	0.006010732613503933	0.005763665772974491	0.005900324322283268	0.01070578675717115	0.001148107694461942	0.003295400645583868	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.01070578675717115	0.008229617960751057	0.005513958632946014	0.001148107694461942	0.005763665772974491	0.01070578675717115	0.005763665772974491	0.008241360075771809	0.01043040584772825	0.005763665772974491	0.01140915881842375	0.01070578675717115	0.01076093688607216	0.005763665772974491	0.005763665772974491	0.006264772731810808	0.005763665772974491	0.01070578675717115	0.005763665772974491	0.003295400645583868	0.005763665772974491	0.003295400645583868	0.01070578675717115	0.01070578675717115	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.005763665772974491	0.002146237529814243
